FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA19147	NA19147	0.4091156	-0.07204421	-0.033014	0.001601236	0.00326103	-0.01801768	-0.00247738	0.003682574	0.002326824	0.004119927
NA19149	NA19149	0.4115174	-0.07385925	-0.0310984	0.007079483	0.003935273	-0.02879335	-0.000131108	0.007062264	0.004008774	0.009275226
NA19152	NA19152	0.4058844	-0.06955455	-0.02222741	0.00283333	-0.0008717511	-0.02268335	0.0004009386	0.002990554	0.005967704	0.002195052
NA19153	NA19153	0.4079499	-0.0701855	-0.03422568	0.005308635	-0.0004826235	-0.01298341	-0.004373108	-0.000909607	0.006243346	0.0142076
NA19159	NA19159	0.4034845	-0.07069275	-0.02571632	0.0007279487	-0.000462751	-0.02680566	0.005458349	-0.00368195	0.004237719	0.0005226546
NA19160	NA19160	0.4042759	-0.07210876	-0.02895927	0.00661114	-0.0007180531	-0.02055088	-0.0001724505	0.009463515	0.007189984	0.003169954
NA19171	NA19171	0.4060319	-0.06545703	-0.03059583	0.005971441	-0.0061873	-0.01498438	0.001214067	-0.004708846	0.005414767	0.007209156
NA19172	NA19172	0.4042764	-0.07039783	-0.02950425	0.004459152	0.002030169	-0.02960454	0.005826497	0.01131302	0.002069725	0.007341865
NA19175	NA19175	0.4073754	-0.07017193	-0.02928091	0.004902308	0.001030104	-0.01168871	0.00314001	0.004807808	0.006793127	0.003489099
NA19184	NA19184	0.4012172	-0.06979702	-0.02899683	0.004442885	-0.002174011	-0.02726425	-5.56081e-05	0.003541607	0.004886291	-0.005771035
NA19185	NA19185	0.4054349	-0.06975376	-0.02972539	0.006084382	0.001138416	-0.02277067	0.0006939069	0.002255723	0.005769783	0.00823784
NA19189	NA19189	0.4119827	-0.06581536	-0.03154753	0.003053577	0.005044082	-0.01470926	-0.00103276	0.001200896	0.008046752	0.002211758
NA19190	NA19190	0.4067892	-0.07249262	-0.02897083	0.008013465	0.001809239	-0.02321309	0.0003943765	-0.002483285	0.005146764	0.007012626
NA19197	NA19197	0.4060145	-0.06645489	-0.02727046	0.01048691	0.000126273	-0.02204392	0.001185056	0.001048645	0.002945607	0.001003422
NA19198	NA19198	0.4044416	-0.0699085	-0.02730908	0.003189515	-0.002973324	-0.02823835	-0.0026778	0.004997047	0.004701983	0.007080289
NA19200	NA19200	0.4005847	-0.06837375	-0.0299384	0.005819094	0.004386907	-0.01991344	-0.006041603	0.002715713	0.002652362	-0.001179423
NA19201	NA19201	0.4047951	-0.06825248	-0.02949503	0.00737404	0.006659899	-0.03082914	0.007968466	0.002073235	0.008003187	0.008741696
NA19204	NA19204	0.4007906	-0.06958333	-0.02849099	0.003014596	0.002847599	-0.01505757	-0.00503067	-0.0004142059	0.009274115	0.005476761
NA19206	NA19206	0.4040872	-0.07080331	-0.03078656	0.005485831	-0.0006830474	-0.02524687	0.002103614	0.0006154113	0.001341873	0.003188875
NA19207	NA19207	0.4083221	-0.0719238	-0.02790658	0.007834139	0.00581907	-0.0214837	0.004041337	0.003022232	0.01135351	0.001984364
NA19209	NA19209	0.4051797	-0.07044791	-0.02854315	0.008071335	-0.00139128	-0.02174547	0.003746601	0.0009957522	0.006831621	0.007451903
NA19210	NA19210	0.4095554	-0.06444571	-0.03008135	0.002996962	0.001445679	-0.01848492	-0.006323128	0.002724395	0.007688126	0.005853246
NA19213	NA19213	0.4094617	-0.07122781	-0.02996458	0.006958112	0.002685468	-0.02535689	0.003475478	0.009369514	0.004601622	-0.0006345545
NA19214	NA19214	0.4118714	-0.07385125	-0.03288968	0.006526106	-0.002660174	-0.01446121	-0.001702227	0.00702913	0.01296654	0.006116018
NA19222	NA19222	0.4065678	-0.07277874	-0.03071753	0.005975973	0.003724884	-0.0282938	0.0005134578	0.002703412	0.005916913	0.007107174
NA19223	NA19223	0.4062799	-0.07163718	-0.02707612	0.008417411	-0.001188833	-0.02540787	-0.0027886	0.004817246	0.005826161	0.009197516
NA19225	NA19225	0.4008139	-0.07137786	-0.03209826	0.006599859	-0.003675155	-0.02865143	0.004391061	0.007404981	0.002794565	0.002533343
NA19235	NA19235	0.4155575	-0.07101073	-0.03176542	0.006014764	0.0041142	-0.0211438	0.001728445	0.009281399	0.009980284	-0.004559911
NA19236	NA19236	0.4128411	-0.06942814	-0.02274094	0.004420366	0.00271921	-0.01425167	-0.0009272209	-0.0001870997	0.003948728	0.01076393
NA19238	NA19238	0.4026211	-0.07180441	-0.02869402	0.005181849	-0.0004060273	-0.01832936	0.006365494	0.0006359022	0.003863113	0.003218534
NA19239	NA19239	0.4101412	-0.07031492	-0.02897351	0.01018796	0.002039241	-0.01358631	-0.002373332	-0.001401597	0.00411953	0.005465061
NA19247	NA19247	0.4049819	-0.0684689	-0.02896066	0.00610815	-0.0005394804	-0.01486993	-0.001586053	0.01007399	0.01299449	0.009933865
NA19248	NA19248	0.4121758	-0.06773874	-0.03186331	-0.0007492035	-0.003990203	-0.004464872	0.002368791	0.004416599	0.001701485	0.005933677
NA19256	NA19256	0.4072737	-0.07177471	-0.03161858	0.003459097	-0.0005879144	-0.02136662	0.004273894	3.526848e-05	0.01087097	-0.001123268
NA19257	NA19257	0.4124897	-0.07186796	-0.02878136	0.01004164	-0.00122477	-0.02325453	0.00529907	0.003465308	-0.005300064	-0.003372841
NA19307	NA19307	0.395329	-0.051345	-0.02167191	0.004716636	-0.002585885	-0.142087	-0.002681827	-0.004798178	-0.01529537	-0.005263779
NA19308	NA19308	0.392192	-0.0488124	-0.02198698	0.003416547	-0.0002552814	-0.1324856	0.004155075	-0.0157308	-0.004913453	-0.005198279
NA19309	NA19309	0.3919286	-0.05100356	-0.02438742	-9.407475e-06	-0.00627806	-0.1308828	0.002395247	-0.005531788	-0.009865957	-0.001823916
NA19310	NA19310	0.4000843	-0.06037713	-0.02317684	0.001799641	0.001550829	-0.1340201	-0.001083828	-0.007722327	-0.0122208	-0.003833663
NA19312	NA19312	0.3987355	-0.05418878	-0.02722238	0.004961874	0.002368387	-0.1406462	0.005203564	-0.007495117	-0.01477145	-0.004001637
NA19314	NA19314	0.3813553	-0.04532311	-0.01782967	0.0009094992	-0.001247633	-0.1298252	0.001774529	0.0005175413	-0.006778681	-0.005034492
NA19315	NA19315	0.3835235	-0.04864377	-0.02299582	0.002791719	0.0005969181	-0.12148	0.004154674	-0.008970773	-0.009616977	0.001894579
NA19316	NA19316	0.389861	-0.05044605	-0.02044997	0.002761595	-0.004162806	-0.1417435	-0.001434098	-0.01087357	-0.003812342	-0.002744767
NA19317	NA19317	0.4003428	-0.05403364	-0.02364139	0.004000405	0.00172171	-0.138079	0.001799046	-0.006745737	-0.01470737	-0.005651797
NA19318	NA19318	0.3946859	-0.05543162	-0.02072171	0.002921851	-0.00283042	-0.1535348	0.001820367	-0.008696981	-0.009677878	-0.003651724
NA19319	NA19319	0.3933	-0.05268045	-0.02518555	0.007700295	0.00248304	-0.125043	0.008219002	-0.004434619	-0.008339237	-9.989261e-05
NA19320	NA19320	0.3928927	-0.05310386	-0.02283919	0.001689505	0.003111574	-0.1594143	0.005884695	-0.004935926	-0.009470322	0.00151824
NA19321	NA19321	0.3923192	-0.05769478	-0.02096418	0.009397982	0.000676602	-0.1327323	0.002986947	-0.008630714	-0.009297616	-0.01049608
NA19323	NA19323	0.3876369	-0.04298866	-0.01767327	0.002863693	-0.002254204	-0.1225063	0.001570854	-0.006257846	-0.01060948	0.004017169
NA19324	NA19324	0.3899244	-0.0567476	-0.02234262	0.005709423	0.00294681	-0.1173056	0.004733319	-0.007787213	-0.009021793	-0.00464812
NA19327	NA19327	0.3873833	-0.04325589	-0.01799679	0.005425542	-0.003035936	-0.1259446	0.009960913	-0.01311193	-0.01373383	-0.003244859
NA19328	NA19328	0.3988213	-0.05433926	-0.02887216	0.01002301	0.0009941027	-0.1395434	0.002184406	-0.002350825	-0.01377891	-0.004696916
NA19331	NA19331	0.3932863	-0.05503624	-0.02553024	0.004483595	0.003972468	-0.1575348	-0.001705771	-0.01306586	-0.009710384	0.001019167
NA19332	NA19332	0.3895566	-0.0532283	-0.0216053	0.006298842	-0.005136523	-0.1310237	0.006375028	-0.005273955	-0.01537958	-0.001659613
NA19334	NA19334	0.3936299	-0.05159276	-0.02522534	0.004716691	0.0009766382	-0.1549619	-0.006547674	-0.009356413	-0.009172731	0.001798064
NA19338	NA19338	0.3846637	-0.05011257	-0.02409556	0.003586068	-2.011203e-05	-0.1294039	0.00450558	-0.00201921	-0.009694604	-0.004208468
NA19346	NA19346	0.3976393	-0.0562341	-0.02636377	0.001991278	0.001564557	-0.1295571	0.005631238	-0.008164688	-0.008334275	-0.005597762
NA19347	NA19347	0.3892723	-0.0555094	-0.01785229	0.007117763	-0.0006557466	-0.1501951	-0.0001968145	-0.004008432	-0.01829865	0.004681722
NA19350	NA19350	0.3921825	-0.05045475	-0.02314718	0.007161825	0.0007530448	-0.1424499	0.004576861	-0.007492215	-0.006583764	-0.004694538
NA19351	NA19351	0.396221	-0.05110966	-0.02119497	0.01017609	0.002745375	-0.1360423	1.632018e-05	-0.00464898	-0.01423329	0.001728269
NA19355	NA19355	0.3932742	-0.05045439	-0.0238652	0.006276827	0.001663975	-0.1305669	-0.003081081	-0.008146609	-0.0118578	-0.003025308
NA19360	NA19360	0.3902555	-0.05303981	-0.02418879	0.003755313	-0.000579299	-0.1311156	-0.0008627991	-0.01043974	-0.009373166	0.004035898
NA19372	NA19372	0.3956791	-0.05348975	-0.01871499	0.002012414	-0.00390838	-0.1228818	0.00271168	-0.003187927	-0.01022549	-0.006347219
NA19374	NA19374	0.39403	-0.05326905	-0.02471476	-0.0004448256	0.001664691	-0.1312805	7.015908e-05	-0.006193783	-0.0159872	0.006155799
NA19375	NA19375	0.3878841	-0.05286014	-0.02553605	0.006260865	-0.004054689	-0.1462368	0.009729507	-0.006302024	-0.01589653	0.00226619
NA19376	NA19376	0.403443	-0.05969003	-0.02211417	-0.00109455	0.001302066	-0.1490321	0.003768286	-0.004326206	-0.01080073	-0.004531931
NA19377	NA19377	0.3932718	-0.05297818	-0.02297947	0.006236621	0.002431475	-0.1397241	-0.0003192358	-0.008269689	-0.00944873	0.002594164
NA19378	NA19378	0.3911975	-0.05122582	-0.02456783	0.007113936	0.006177423	-0.1184627	0.004108567	-0.009527312	-0.00754112	-0.002513963
NA19379	NA19379	0.3986693	-0.04975659	-0.0210915	0.007082924	-0.006632478	-0.1314772	-0.0003964783	-0.01259396	-0.01702024	-0.009984909
NA19380	NA19380	0.382611	-0.05273127	-0.02100336	0.007482867	-0.001045794	-0.1343958	0.002162327	-0.01160739	-0.007839524	-0.009177947
NA19383	NA19383	0.3899129	-0.05402093	-0.02219487	0.001671708	-0.0001792771	-0.1245378	-0.0005106395	-0.01028226	-0.008329748	-0.01009429
NA19384	NA19384	0.4017669	-0.06031285	-0.02970137	0.007032335	0.002522158	-0.1414744	0.004298042	-0.01021286	-0.001399895	-0.003217717
NA19385	NA19385	0.3893507	-0.0530207	-0.01871671	0.005759675	-0.00374356	-0.1288139	0.001450243	-0.01022652	-0.01438054	-0.004767406
NA19390	NA19390	0.3950953	-0.0517351	-0.02382652	0.006066347	-0.004376272	-0.1325651	0.005938419	-0.009887236	-0.009670175	-0.004092263
NA19391	NA19391	0.4048848	-0.05777715	-0.01916654	0.003732206	-0.003953076	-0.1329582	0.006686092	-0.0111851	-0.01039834	0.001547801
NA19393	NA19393	0.3906985	-0.05439884	-0.02076696	0.004504965	0.001164211	-0.1355342	0.003861376	-6.308162e-05	-0.01401471	0.007078419
NA19394	NA19394	0.3948359	-0.05434942	-0.0233782	0.002508797	-0.005073625	-0.1354047	0.006791435	-0.005550831	-0.01687511	0.003420439
NA19395	NA19395	0.3903256	-0.05110567	-0.01939677	0.004360204	0.001059586	-0.1298254	0.001460981	-0.008969303	-0.005727791	-0.002443892
NA19397	NA19397	0.3933301	-0.05744419	-0.02459639	0.003796119	0.003579363	-0.1354015	0.01119399	-0.01110811	-0.01611257	-0.006559563
NA19399	NA19399	0.4013041	-0.06079822	-0.02639099	0.0004226476	-0.001808293	-0.1265433	0.002689249	-0.005420307	-0.01113815	-0.00200769
NA19401	NA19401	0.3858705	-0.05018866	-0.02249405	0.004513234	-0.0009757442	-0.1309045	-0.00498647	-0.008645719	-0.005699879	0.002873429
NA19403	NA19403	0.3832731	-0.04705406	-0.02174999	0.002402043	-0.005040944	-0.1216591	0.003240014	-0.00448901	-0.008297959	-0.005365778
NA19404	NA19404	0.3904721	-0.0562274	-0.0249391	0.005516924	-0.002607144	-0.1248357	-0.0004361437	-0.01306826	-0.01202395	-0.004090085
NA19428	NA19428	0.3933465	-0.05180567	-0.0257698	0.005671608	0.002144326	-0.130947	0.002661409	-0.01164654	-0.01094335	-0.004383423
NA19429	NA19429	0.3900827	-0.05592349	-0.02416595	0.004253472	-0.001591869	-0.1289294	0.005337268	-0.01660833	-0.008316583	-0.006603206
NA19430	NA19430	0.3965139	-0.05401294	-0.02701006	0.007755293	0.003073577	-0.1477187	0.001360018	-0.01089885	-0.01424398	-0.01288083
NA19431	NA19431	0.4014609	-0.06018377	-0.02120012	0.004181921	-0.001733696	-0.1295798	0.005100249	-0.002948197	-0.006019735	-0.006605076
NA19435	NA19435	0.3867533	-0.05172239	-0.02294983	-0.0007996817	0.001792396	-0.1259249	0.005775288	-0.005392767	-0.01129166	-0.01257589
NA19436	NA19436	0.3865394	-0.05781167	-0.02358788	0.002926929	-0.002679482	-0.1316968	0.01204487	-0.006569099	-0.004856911	5.891577e-05
NA19437	NA19437	0.3797901	-0.04596322	-0.01834106	0.002558255	0.002475185	-0.1247557	-0.0007188576	-0.008999735	-0.003602924	-0.002301442
NA19438	NA19438	0.3997156	-0.05967253	-0.02347236	0.004433036	-0.002255817	-0.1206862	0.004446717	-0.005746591	-0.009664617	-0.00153046
NA19439	NA19439	0.3946158	-0.05275997	-0.02176017	0.004846907	-2.922824e-05	-0.135431	0.008610199	-0.007975877	-0.005744904	-0.003785271
NA19440	NA19440	0.3889116	-0.05260004	-0.02064305	0.007766382	-0.000123687	-0.111634	0.002508584	-0.002325939	-0.01048105	-0.005100176
NA19443	NA19443	0.3876977	-0.0538157	-0.02559442	0.006600106	-0.004047992	-0.129955	0.008344297	-0.004507452	-0.01266131	-0.003337918
NA19446	NA19446	0.3976596	-0.05214963	-0.02721516	-0.0003070768	-0.004075086	-0.1366227	0.00483296	-0.008282366	-0.01020979	0.0006923635
NA19448	NA19448	0.387447	-0.05154566	-0.01802958	0.007945317	0.005725446	-0.1363358	0.004211376	-0.005952766	-0.006403391	-0.003678889
NA19449	NA19449	0.3889169	-0.05852517	-0.02265796	0.003185808	0.0001824583	-0.1168724	0.007700914	-0.01273938	-0.005126553	0.0003322791
NA19451	NA19451	0.3985025	-0.0535132	-0.02447623	0.01169884	0.002801601	-0.1502441	0.003742841	-0.006075652	-0.01705491	0.0003194344
NA19452	NA19452	0.3938187	-0.04627964	-0.01816853	0.003824452	-0.0009511792	-0.1522947	0.003034801	-0.009070877	-0.01323754	-0.01012064
NA19454	NA19454	0.3942643	-0.0526242	-0.0245591	0.008729255	0.003208124	-0.1263382	-0.001628363	-0.0005926419	-0.01210913	0.002709907
NA19455	NA19455	0.3912232	-0.05175219	-0.02166751	0.005061053	-0.001787136	-0.1242227	5.131612e-05	-0.007958698	-0.008475596	-0.005878676
NA19456	NA19456	0.3914367	-0.05964447	-0.02648116	-0.001104566	-0.00402773	-0.1243658	0.003745482	-0.00462721	-0.004189459	-0.001407655
NA19457	NA19457	0.3878712	-0.05043307	-0.02019239	-0.000218393	-0.001760017	-0.1191341	0.001227806	-0.01584591	-0.01442731	-0.002314057
NA19461	NA19461	0.3941966	-0.04831827	-0.02250252	0.006394887	0.001456685	-0.1296461	0.006793394	-0.00728722	-0.0143155	-0.0002880778
NA19462	NA19462	0.3941549	-0.06061491	-0.02375215	0.003224886	-0.004599736	-0.1252763	0.005960354	-0.007787822	-0.008134141	-0.009321065
NA19463	NA19463	0.3906162	-0.04704274	-0.02281762	0.003496901	0.0005804822	-0.1250009	0.001894481	-0.003386022	-0.009995859	-0.00222666
NA19466	NA19466	0.3895843	-0.05196281	-0.01714096	0.001872866	-0.00214406	-0.1428073	0.007945619	-0.01230661	-0.0083758	-0.005331851
NA19467	NA19467	0.3891069	-0.05124777	-0.02320025	0.006661922	0.0007163063	-0.1334408	0.006748702	-0.008281889	-0.007903767	-0.003725549
NA19468	NA19468	0.3869319	-0.05230642	-0.02111826	0.001273566	-0.001271899	-0.1242222	0.00455796	-0.007283251	-0.01194176	-0.002192124
NA19471	NA19471	0.3881723	-0.05206394	-0.02639325	0.005409762	0.0004102212	-0.1312605	0.00106802	-0.006030936	-0.01361052	-0.001880337
NA19472	NA19472	0.3875938	-0.0443632	-0.02449827	0.006879686	-0.003774397	-0.1289201	0.00287783	-0.007764549	-0.01496902	-0.00718025
NA19473	NA19473	0.3897072	-0.04759419	-0.02572298	0.008404103	0.002852682	-0.1341963	0.0001235678	-0.01078782	-0.0173454	-0.001688447
NA19474	NA19474	0.3905308	-0.04891718	-0.02248731	0.0005061311	0.0002606817	-0.1293744	-0.0002373196	-0.007563052	-0.008872431	-0.004403901
NA19475	NA19475	0.3890716	-0.05044116	-0.02222514	0.002027954	-9.513842e-05	-0.1302188	0.005677169	-0.003884284	-0.009678749	-0.01000518
NA19728	NA19728	-0.1887163	-0.06688002	-0.2816674	-0.005179504	-0.002035878	-0.0007992963	-0.0004211451	-0.0130188	0.002107254	-0.01191067
NA19731	NA19731	-0.1932288	-0.08272201	-0.2975327	-0.01172589	-0.002557327	0.000532199	-0.007365185	-0.009476904	0.0009678421	-0.01783508
NA19732	NA19732	-0.1927663	-0.08004414	-0.300586	0.0006921541	0.001573842	-0.002316617	-0.003688665	-0.001646924	0.006642206	-0.003975799
NA20502	NA20502	-0.02753416	0.2949647	0.0134196	0.0814828	0.004260924	-0.001227723	0.005625925	-0.000839662	-0.00116202	0.003752434
NA20503	NA20503	-0.03555153	0.297226	0.009155037	0.08144499	0.006482373	-0.00631564	-0.009241283	0.004935434	-0.005521637	0.005551657
NA20504	NA20504	-0.03387672	0.2957101	0.01502356	0.07780899	-0.001170365	-0.002773645	-0.002909496	0.003507945	-0.008230229	-0.002245514
NA20505	NA20505	-0.02599875	0.2915512	0.01109244	0.0843576	0.003953465	-0.002991345	0.004510565	0.002922112	-0.004081474	-0.0009576338
NA20506	NA20506	-0.03544952	0.2963952	0.01080562	0.07452935	0.001806153	-0.005240576	0.004958986	0.0004148181	-0.01297987	0.002753528
NA20507	NA20507	-0.0292471	0.2957318	0.01319349	0.07656334	-0.005230082	-0.003076791	0.002275463	-0.00190179	-0.005506303	-0.001082555
NA20508	NA20508	-0.02878939	0.2946139	0.009366885	0.07786544	0.002324456	-0.001834461	-0.003638775	-0.0005644954	-0.009309587	0.006419306
NA20509	NA20509	-0.03054635	0.2871951	0.01171473	0.07369188	0.0008802465	-0.009206193	-0.007011528	-0.00573306	0.001302348	-0.003187004
NA20510	NA20510	-0.03141943	0.2936624	0.01531577	0.07805899	0.002752356	-0.003603155	-0.006459626	-0.001201842	0.0002661974	-0.004681731
NA20511	NA20511	-0.03368879	0.2910889	0.01113443	0.07458844	-0.001668772	0.004393789	0.01027329	0.004256634	-0.004419842	0.002014359
NA20512	NA20512	-0.03476124	0.2899223	0.01533275	0.07811021	-0.001797874	0.00226035	0.001058509	0.001478425	0.005870897	-0.000199232
NA20513	NA20513	-0.02997021	0.2910692	0.01406934	0.07821216	-0.005597007	0.0009350025	0.001434115	0.006999362	-0.002542309	0.004101558
NA20514	NA20514	-0.03168872	0.2859688	0.01410264	0.07607651	-0.0006152008	-0.006293693	0.004536033	-0.003787818	-0.007675029	-0.0002303192
NA20515	NA20515	-0.03342488	0.2902309	0.008978582	0.07841155	-0.002097073	0.001758685	-0.001411992	-0.003933763	-0.003466573	-0.003869697
NA20516	NA20516	-0.0329582	0.2922888	0.01457098	0.07689599	-0.003259509	-0.005675126	-0.004402673	0.001637157	0.002238684	0.0043128
NA20517	NA20517	-0.03168663	0.2914404	0.01056394	0.08733937	0.005321691	-0.001212802	-0.002059349	0.003476593	-0.008924051	0.005539061
NA20518	NA20518	-0.0300854	0.2973302	0.007198172	0.07756449	0.00210223	-0.001065128	-0.001889334	0.01426688	-0.004573229	0.004270213
NA20519	NA20519	-0.02517863	0.2974027	0.01348496	0.08166143	0.003675941	-0.01112327	-0.003591227	-0.00625853	-0.007006976	-0.001459994
NA20520	NA20520	-0.02976713	0.2932877	0.01861079	0.07973056	0.002102555	-0.001082877	-0.001513461	0.004063616	0.006264941	0.002092657
NA20521	NA20521	-0.02550403	0.2954352	0.01336396	0.07762858	0.001703798	-0.004562017	0.0028932	0.006664536	0.002699333	0.004333707
NA20522	NA20522	-0.02961589	0.2938878	0.009101762	0.07909698	-0.001580644	-0.003177697	0.004654139	0.005182099	-0.01285553	0.001686266
NA20524	NA20524	-0.03211679	0.2939846	0.01380838	0.08182239	-0.002674993	-0.001218739	-0.004665241	-0.006509832	-0.004035511	-0.004479336
NA20525	NA20525	-0.02801441	0.2938634	0.01126163	0.0790373	-0.0009372884	-0.003181025	-0.006638148	0.006109944	-0.002497363	-0.004243875
NA20527	NA20527	-0.03313641	0.2887919	0.00804884	0.08143032	0.0005420088	0.004137912	0.007295655	-0.005086959	0.0001280654	0.003780241
NA20528	NA20528	-0.03299415	0.2910117	0.008409174	0.07737152	0.001734542	-0.006525289	-0.008296682	0.00362402	-0.009288371	0.005632431
NA20529	NA20529	-0.03155112	0.2881853	0.01316724	0.08285594	-0.006577251	-0.009710092	0.001395827	-0.002937053	0.002269965	0.008530791
NA20530	NA20530	-0.03151264	0.2935242	0.01194586	0.08016124	-0.001069105	-0.0006617093	-0.002289835	0.00336003	0.007973666	0.001469617
NA20531	NA20531	-0.0324709	0.2938483	0.01449613	0.08275703	-0.0005804379	-0.00360042	0.003323665	-0.002006609	-0.002680505	0.002131906
NA20532	NA20532	-0.03100121	0.2920129	0.01309641	0.07771894	0.0006960799	-0.005794935	-0.0009575131	0.002936843	0.0007694067	0.0001817303
NA20533	NA20533	-0.03382333	0.2918237	0.01016455	0.07792202	-0.004279829	-0.0007911835	0.004158651	-0.004810269	-0.009355617	-0.0006642323
NA20534	NA20534	-0.03372769	0.2907187	0.009183324	0.08072776	-0.003864039	-0.004124441	6.982621e-05	0.007658976	0.003337252	0.005808085
NA20535	NA20535	-0.02925087	0.2943717	0.01152767	0.08526354	0.001606482	-0.005471605	-0.008149713	0.002169015	0.006647124	0.003445014
NA20536	NA20536	-0.02830776	0.2956277	0.01042055	0.07697884	0.004599592	-0.0004555066	-0.007814501	0.0005590157	-0.005524188	-0.002996002
NA20538	NA20538	-0.03007841	0.2894162	0.008176306	0.07954034	0.003059234	-0.0002140573	-0.001846282	-0.007958168	-0.006393846	-0.0002157181
NA20539	NA20539	-0.03050168	0.2940408	0.01446835	0.08096848	0.0001126849	0.00570887	-0.006141282	0.0007875972	-0.006866367	0.006332851
NA20540	NA20540	-0.03572766	0.2931984	0.006643444	0.07705813	-0.00119258	-0.002160207	-0.002117268	0.002425039	-0.005785793	0.01018853
NA20541	NA20541	-0.02836896	0.2942896	0.008435399	0.08315823	0.002619358	-0.001905166	0.003530611	-0.004278456	0.0008249048	0.001971847
NA20542	NA20542	-0.02872006	0.2874719	0.01360644	0.07821547	0.0005437225	-0.003453947	-0.01389055	0.006060265	-0.004144253	-0.001431542
NA20543	NA20543	-0.02840129	0.2949364	0.009798256	0.0782058	0.0001014861	-0.003666178	0.004456338	0.0152339	0.007746348	0.004372595
NA20544	NA20544	-0.03135098	0.2912832	0.01687201	0.07586394	0.0010304	0.006752572	-0.006538091	0.004879308	-0.007388331	-0.008157513
NA20581	NA20581	-0.02804866	0.2980423	0.009322558	0.08350668	0.0040981	-0.004489665	-0.009348558	-0.002965588	-0.006175508	0.008984584
NA20582	NA20582	-0.02835349	0.2912796	0.009848819	0.08329924	-0.005741909	0.0003814484	-9.575626e-05	0.001682061	0.003866687	0.001119698
NA20585	NA20585	-0.03135852	0.2902568	0.01517461	0.08490877	-0.002174065	-0.004661768	-0.00547293	-0.003175694	0.001388675	0.003775563
NA20586	NA20586	-0.03038941	0.29974	0.01054404	0.08352131	0.004038478	-0.001102134	0.00407344	0.003488537	-0.001663851	0.004020486
NA20587	NA20587	-0.03045568	0.2958337	0.01370065	0.08037276	0.000296167	0.001025561	-0.003328867	0.004748353	-0.008042123	0.00190394
NA20588	NA20588	-0.03308391	0.2944478	0.01569264	0.08357606	-0.001963114	-0.004509189	-0.003150281	0.004211495	0.003542199	0.002724847
NA20589	NA20589	-0.02575144	0.2972541	0.01236658	0.07656274	0.003169561	-0.01047375	-0.0003814301	-0.004108491	-0.004772548	-0.00404111
NA20752	NA20752	-0.03129024	0.2952023	0.01194861	0.07608395	0.004686002	-0.002973228	-0.003343688	-0.0008795821	-0.005212732	-0.001069799
NA20753	NA20753	-0.03112845	0.2895392	0.01421822	0.08490006	0.001321817	-0.01169211	-0.006045182	0.00232891	0.0001335281	0.005062803
NA20754	NA20754	-0.02947387	0.2927012	0.009817479	0.08254049	6.499078e-05	-0.004199599	-0.0004518879	-0.002087664	0.002407451	0.0007234282
NA20755	NA20755	-0.0284318	0.2975688	0.01084721	0.07199535	0.005120344	-0.009383685	-0.00539192	-0.005767703	0.005790944	0.0002989702
NA20756	NA20756	-0.02820793	0.2929356	0.01420791	0.07607278	0.001333836	-0.001711669	-0.006243878	-1.834167e-06	-0.002650378	-0.004222682
NA20757	NA20757	-0.02928363	0.2916178	0.01536806	0.08180822	0.007694677	0.002212472	-0.006072906	0.002774338	-0.0002345696	0.004849863
NA20758	NA20758	-0.02572622	0.2960033	0.01475086	0.07597588	0.001306685	-0.001648893	0.0007636616	-0.004153294	-0.001266546	0.0008638747
NA20759	NA20759	-0.0348436	0.2993559	0.01289432	0.07673297	-0.0009793214	-0.001644145	0.002373885	0.002788523	-0.009027928	0.001845947
NA20760	NA20760	-0.03583095	0.291028	0.01025994	0.08057759	4.881048e-05	-0.006638463	0.001403149	-0.0116109	0.003931203	-0.01540782
NA20761	NA20761	-0.03148765	0.2939395	0.01685168	0.07840526	0.00262524	-0.004145234	-0.002827366	-0.002259277	0.001565757	0.0004950407
NA20762	NA20762	-0.02710684	0.2983776	0.01113096	0.07811086	-0.00214544	-0.0002669419	-0.002704803	-0.008982281	0.0005028084	0.002331129
NA20763	NA20763	-0.03264898	0.2968719	0.01577236	0.07712795	8.530073e-05	-0.001335987	-0.009197722	0.002298999	-0.009717212	0.0001688857
NA20764	NA20764	-0.02853451	0.2961741	0.009037068	0.08524631	0.001316271	-0.0006981049	-0.001510325	-0.003774722	-0.01109126	0.00960152
NA20765	NA20765	-0.02698568	0.3004618	0.01411136	0.08321583	-0.004790062	-0.0008735032	-0.0005161868	0.005322344	0.001480931	0.006883305
NA20766	NA20766	-0.0286561	0.2947509	0.01315992	0.07498953	0.002070903	0.005731111	-0.009885739	-0.006216163	0.005978563	-0.001435616
NA20767	NA20767	-0.03172682	0.293894	0.009818137	0.07834371	-0.006871507	-0.00405059	-0.008623839	-0.005394163	-0.004437087	0.003580799
NA20768	NA20768	-0.0319387	0.2917195	0.009348848	0.07507403	0.002084313	-0.008602581	-0.00119959	-0.008239499	-0.003746578	0.004450511
NA20769	NA20769	-0.02776694	0.2960377	0.009997117	0.08508882	-0.004013548	0.004577853	-0.00340619	0.0004720042	-0.005553188	0.00419239
NA20770	NA20770	-0.03065919	0.2929829	0.009671685	0.07415853	-0.001133478	0.005269116	0.0009798128	0.0003144318	-0.001085674	0.007919865
