FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Super_Pop
SH067	HG00623	0.06976277	-0.1585075	-0.4526357	-0.08379937	0.01013617	0.007845796	-0.005744282	-0.02082324	0.009939469	0.001146528	EAS
SH068	HG00625	0.05482367	-0.1473013	-0.4483361	-0.07856074	0.0147989	0.001153539	0.005506807	-0.00487955	-0.002572268	-0.0110714	EAS
SH068	HG00626	0.0688935	-0.1588843	-0.4684548	-0.1030648	0.01584736	0.01769011	-0.01452018	-0.0132491	0.002420396	0.002766893	EAS
SH069	HG00628	0.06469183	-0.1416699	-0.4439257	-0.08634902	0.01406603	0.01626477	-0.009764356	-0.009219773	-0.009921497	0.003741587	EAS
SH069	HG00629	0.06492664	-0.1528992	-0.4465382	-0.1053128	0.01952202	0.003858637	-0.003403077	-0.02730217	0.001851811	-0.01545316	EAS
SH070	HG00631	0.05910551	-0.1593359	-0.4425715	-0.1011428	0.01929955	0.01122047	-0.003286676	-0.00573405	-0.002110312	0.01551468	EAS
SH070	HG00632	0.0697042	-0.1434859	-0.450868	-0.08935989	0.008490769	0.009338244	0.005236722	-0.01019825	-0.002950625	0.009561113	EAS
SH071	HG00634	0.07231317	-0.1500861	-0.4514108	-0.0870159	0.01718764	0.02425023	0.0002938319	-0.0171344	0.001950004	-0.003432567	EAS
SH072	HG00650	0.07795991	-0.15919	-0.4619321	-0.08717203	0.00273207	0.01139789	0.001537683	-0.006871403	-0.01142328	-0.00546686	EAS
SH072	HG00651	0.07176267	-0.1544957	-0.4450741	-0.09795244	0.01897177	0.02459066	0.008076403	-0.001451381	0.00484274	-0.0007188654	EAS
SH073	HG00653	0.06769612	-0.1493606	-0.4561182	-0.09991428	0.003392024	0.00147335	-0.002071541	-0.0007348241	0.01107516	-0.01066275	EAS
SH073	HG00654	0.06658994	-0.1478903	-0.4544708	-0.08489527	0.01372543	0.005136217	-0.006965937	-0.01087301	0.007336528	-0.009715764	EAS
SH074	HG00656	0.06179119	-0.150879	-0.4460491	-0.0961966	0.01720294	0.01573459	-0.005534731	-0.004760549	0.006575089	-0.007726464	EAS
SH074	HG00657	0.06243028	-0.1547985	-0.4504989	-0.08837638	0.01226677	0.01856246	-0.001750484	-0.007735387	0.0006930725	0.00886656	EAS
SH076	HG00662	0.06659184	-0.1499319	-0.4514326	-0.1033369	0.01831072	0.02141879	0.0103111	0.003892618	0.0006451685	-0.001068257	EAS
SH076	HG00663	0.06830081	-0.1658044	-0.4559014	-0.08991118	0.009429377	-0.001047447	0.006027884	-0.003436623	0.005607059	0.00387962	EAS
SH079	HG00671	0.07236322	-0.1525627	-0.4511472	-0.08394846	0.01214115	0.0152227	-0.007058333	-0.001811623	-0.002972996	-0.01016017	EAS
SH079	HG00672	0.0617018	-0.1445968	-0.4467611	-0.09070326	0.004070098	0.01493618	-0.00776269	0.004678072	0.008558422	-0.01024466	EAS
SH080	HG00674	0.06406306	-0.1634068	-0.4473393	-0.09379192	0.01490615	0.0274672	0.01227086	-0.009595754	-0.002482193	0.004067992	EAS
SH080	HG00675	0.06175994	-0.1609111	-0.4594374	-0.08765706	0.003329926	0.006459883	-0.005462973	-0.003860002	0.00476828	-0.01876331	EAS
SH083	HG00683	0.06949203	-0.1542543	-0.4356492	-0.08696799	0.02029927	0.004800701	0.002551613	-0.003917263	0.005622408	-0.0008329209	EAS
SH083	HG00684	0.05904115	-0.1496099	-0.4489801	-0.08618645	0.006699209	0.01459912	-0.003514927	-0.009158348	0.009815001	0.001988981	EAS
SH085	HG00689	0.07119534	-0.1600839	-0.4577477	-0.0970005	0.01614379	0.003330995	-0.005247546	-0.003371349	-0.004135095	0.002657278	EAS
SH085	HG00690	0.07021021	-0.1546106	-0.4425307	-0.09091425	0.006061119	0.01668083	-0.007007211	-0.02037518	0.001006629	-0.005926782	EAS
SH086	HG00692	0.06490598	-0.1459574	-0.4398384	-0.08329753	0.009051047	0.009852532	0.0006560584	-0.01058396	0.00284069	-0.007930766	EAS
SH086	HG00693	0.07211272	-0.1540666	-0.4425094	-0.09386024	0.01225205	0.02444527	-0.004781408	-0.01367559	-0.006464211	-0.01563519	EAS
SH088	HG00698	0.06490185	-0.1605544	-0.4520955	-0.09084866	0.01411587	0.01437608	-0.01172385	-0.01721876	-0.00623195	-0.002556025	EAS
SH088	HG00699	0.05664318	-0.1545726	-0.4547861	-0.09513846	0.0213968	0.01004563	-0.002810098	-0.01163471	0.008521262	-0.0109026	EAS
SH089	HG00701	0.0649483	-0.1584393	-0.445922	-0.09480306	0.02764126	0.01838609	0.001043653	7.061408e-05	0.002139764	2.343835e-05	EAS
SH090	HG00704	0.05969566	-0.1541188	-0.4445375	-0.09624672	0.01820767	0.01301507	0.001735169	-0.01995874	-0.01023168	-0.004233185	EAS
SH090	HG00705	0.06996487	-0.1575809	-0.4595786	-0.09186466	0.01826586	0.009022863	-0.01181963	-0.008663358	0.006462386	-0.002494621	EAS
SH091	HG00707	0.06758934	-0.1468791	-0.4523194	-0.0984043	0.01812074	0.008914075	0.007700261	-0.00540115	0.003506408	0.002650716	EAS
SH091	HG00708	0.06450887	-0.1565985	-0.4480387	-0.09674182	0.02491324	0.02619216	-0.006579215	-0.01361883	0.004024679	-0.007812548	EAS
SH094	HG00717	0.06702846	-0.1544474	-0.4488257	-0.1045826	0.006680095	0.0142117	-0.001362287	-0.01916627	0.01053985	-0.005204434	EAS
SH098	HG00728	0.0689328	-0.1485058	-0.4470482	-0.08683931	0.02205367	0.001672936	0.006575053	-0.0184811	0.00667898	-0.00678513	EAS
SH098	HG00729	0.06963933	-0.1562111	-0.4434056	-0.08820701	0.01160852	0.006514152	-0.00134699	-0.009504619	0.002342802	-0.007026042	EAS
SL01	HG03052	-0.5592454	-0.1720613	0.04234712	-0.02546137	-0.08892606	0.02384671	-0.0004299428	-0.02988043	-0.003758962	0.006528392	AFR
SL02	HG03054	-0.5571757	-0.1801916	0.035011	-0.0274416	-0.09010584	0.01675037	-0.008108052	-0.01892808	-0.0005853409	-0.001385331	AFR
SL02	HG03055	-0.5688094	-0.1858877	0.05356803	-0.03077407	-0.08100748	0.02594525	-0.01030568	-0.02428557	-0.00563547	0.0006396686	AFR
SL03	HG03058	-0.568136	-0.1699739	0.04098634	-0.03031375	-0.08719857	0.02002568	-0.006330755	-0.03693429	-0.001336698	0.01268886	AFR
SL04	HG03061	-0.5673564	-0.1729332	0.05173863	-0.0157125	-0.0837214	0.02069013	-0.01168365	-0.01595279	-0.006319714	0.001645685	AFR
SL05	HG03063	-0.5660312	-0.1922985	0.04510102	-0.007420164	-0.08448444	0.01390721	-0.002362882	-0.01042733	-0.005024551	0.003495081	AFR
SL05	HG03064	-0.5665322	-0.1963998	0.03904699	-0.02050858	-0.08607815	0.02379799	-0.006580146	-0.01420047	-0.004489069	0.001366616	AFR
SL06	HG03066	-0.5648169	-0.1779328	0.04205143	-0.01227994	-0.08962049	0.02050802	-0.01430398	-0.01366219	-0.0005871571	0.004944913	AFR
SL07	HG03069	-0.5656992	-0.18466	0.04911742	-0.02122593	-0.08434694	0.01740902	-0.004943417	-0.02716753	-0.01409573	0.002536333	AFR
SL08	HG03072	-0.5667895	-0.1777077	0.03768574	-0.01830093	-0.09270473	0.02000938	-0.01225062	-0.03175584	-0.005289814	0.003155957	AFR
SL08	HG03073	-0.5593929	-0.1834295	0.03318804	-0.02141324	-0.08410239	0.0205832	-0.008515036	-0.01637845	-0.008811849	0.004435166	AFR
SL10	HG03079	-0.564831	-0.1856929	0.0571995	-0.02131349	-0.07911359	0.02328853	-0.001801627	-0.02076126	-0.004359212	0.008815741	AFR
SL11	HG03081	-0.5659919	-0.1901533	0.04154283	-0.008959174	-0.09319805	0.02531017	0.003514955	-0.0224307	0.001459698	-0.002115642	AFR
SL11	HG03082	-0.5561263	-0.1770502	0.04348067	-0.02030228	-0.08901535	0.01844422	-0.003486777	-0.02605906	-0.00279048	-0.00214981	AFR
SL13	HG03088	-0.5603468	-0.1814082	0.0428209	-0.02682255	-0.08029094	0.01490254	0.002963356	-0.02019998	-0.008660244	0.001887361	AFR
SL14	HG03091	-0.5715804	-0.1838124	0.04534869	-0.02121454	-0.09263137	0.01773391	0.005981721	-0.02763981	-0.01189031	0.009719663	AFR
SL15	HG03095	-0.5620352	-0.1866619	0.0519335	-0.01773718	-0.08468945	0.01522461	-0.01229254	-0.02443205	-0.002015801	0.001397198	AFR
SL16	HG03096	-0.566836	-0.1825352	0.04530015	-0.0162822	-0.09498373	0.02288201	0.0006978109	-0.01737518	-0.005035954	0.00495605	AFR
SL16	HG03097	-0.5679743	-0.193705	0.0400845	-0.0261846	-0.07874357	0.02740201	-0.01295226	-0.02034101	0.002897436	0.006276228	AFR
SL17	HG03209	-0.5635997	-0.1907606	0.04412769	-0.02817244	-0.08928949	0.01866894	-0.006498037	-0.02423474	0.004927695	0.01187526	AFR
SL18	HG03212	-0.5648672	-0.1924621	0.04532906	-0.02859312	-0.08689156	0.01441059	0.002462864	-0.009300747	-0.01209011	0.01534996	AFR
SL22	HG03224	-0.557951	-0.1785021	0.04803541	-0.01128103	-0.08763164	0.01473794	-0.01173441	-0.006040023	-0.01018517	0.01174354	AFR
SL23	HG03225	-0.5542086	-0.1733289	0.04305719	-0.009760665	-0.09274818	0.006592064	-0.01918536	-0.02429801	-0.008274045	0.006344773	AFR
SL24	HG03376	-0.5697392	-0.1889741	0.04833021	-0.01729862	-0.0852836	0.02249942	-0.005307041	-0.01724798	-0.001812297	-0.001053199	AFR
SL25	HG03380	-0.5637446	-0.1787916	0.03781807	-0.03054583	-0.09209087	0.0191886	-0.01025274	-0.0223451	0.003512776	-0.003241438	AFR
SL26	HG03382	-0.5621987	-0.1818605	0.03926661	-0.02655473	-0.08594681	0.02736724	-0.01254914	-0.02456536	-0.01114593	-0.005159881	AFR
SL27	HG03385	-0.5530321	-0.1824263	0.04520177	-0.01282304	-0.09009095	0.0199926	-0.000375785	-0.01519567	-0.01088926	0.009807219	AFR
SL28	HG03388	-0.5554448	-0.1845885	0.04354495	-0.02117623	-0.08583005	0.03699839	-0.007130053	-0.02222575	-0.00316368	-0.0001893345	AFR
SL29	HG03391	-0.5620485	-0.1822545	0.04447176	-0.02362968	-0.09287141	0.02126428	-0.00919018	-0.02207022	-0.009480442	-0.01151336	AFR
SL30	HG03394	-0.5693694	-0.1771788	0.04377686	-0.01256629	-0.09752154	0.0112818	-0.00518549	-0.01939058	-0.009670592	0.008574453	AFR
SL32	HG03401	-0.564039	-0.1756526	0.03639275	-0.02727761	-0.08735031	0.01557279	0.001970301	-0.01974507	-0.006663477	0.008386335	AFR
SL35	HG03410	-0.5644379	-0.1890515	0.04518142	-0.02326391	-0.09178125	0.01045955	-0.001528983	-0.01697118	0.002357649	-0.001003471	AFR
SL38	HG03419	-0.5593547	-0.1804914	0.04385468	-0.02319555	-0.08459414	0.02349638	-0.008364095	-0.01217223	0.004110594	0.00488657	AFR
SL42	HG03428	-0.5590632	-0.1934553	0.03999934	-0.02301967	-0.08159218	0.01152559	-0.01141401	-0.01836548	0.007663683	0.003078485	AFR
SL46	HG03439	-0.5711833	-0.1818677	0.04588154	-0.01768718	-0.08308359	0.01992286	0.005612316	-0.01955195	-0.002385346	0.0009463867	AFR
SL49	HG03449	-0.5663823	-0.1931246	0.05040091	-0.03041273	-0.08335856	0.01802764	-0.002575766	-0.02664457	-0.01362365	0.01544267	AFR
SL50	HG03452	-0.5605478	-0.1840826	0.05002235	-0.03045164	-0.08749041	0.02479216	-0.007277126	-0.02587084	-0.008185106	0.009537193	AFR
SL51	HG03455	-0.5575674	-0.1883757	0.04901448	-0.02532689	-0.07779696	0.0246193	-0.01052371	-0.02681319	0.005514547	0.001905464	AFR
SL52	HG03458	-0.5660891	-0.176928	0.04213484	-0.02821073	-0.09354712	0.02711327	-0.007472866	-0.005872348	-0.003085949	0.009918559	AFR
SL54	HG03464	-0.5638864	-0.1806906	0.03680919	-0.02536255	-0.08995568	0.009007173	-0.01851908	-0.02067573	-0.004204897	0.01588529	AFR
SL56	HG03470	-0.5579733	-0.1795507	0.03508582	-0.01668803	-0.09931204	0.01156888	0.002183537	-0.01848032	-0.001864822	0.01836984	AFR
SL56i	HG03469	-0.572669	-0.1930129	0.03924744	-0.006726502	-0.09000007	0.02061139	0.0004747514	-0.02835264	9.629515e-05	-0.0006078363	AFR
SL57	HG03473	-0.5567943	-0.1914607	0.03897074	-0.01452276	-0.08296099	0.01681144	-0.003076351	-0.02725145	-0.00270628	-0.001889367	AFR
SL58	HG03476	-0.563953	-0.1790827	0.04337698	-0.01843554	-0.08709157	0.01909923	-0.01457852	-0.02494625	-0.00378356	-0.002118899	AFR
SL59	HG03478	-0.5610783	-0.1900799	0.04795512	-0.019339	-0.08591668	0.02640003	-0.004396153	-0.02484479	-0.001536056	0.001562806	AFR
SL59	HG03479	-0.5783662	-0.1766062	0.03995567	-0.02195915	-0.0924576	0.01707147	-0.005295781	-0.02825591	0.001305229	0.02011639	AFR
SL61	HG03484	-0.5701697	-0.1872783	0.03511207	-0.02494553	-0.08841206	0.01895254	-0.009406776	-0.02500379	-0.003847039	0.01780113	AFR
SL61	HG03485	-0.5613124	-0.1872121	0.04520215	-0.02296778	-0.08827029	0.01579498	-0.005447161	-0.01549236	-0.005804416	0.01709662	AFR
SL66	HG03559	-0.572477	-0.1771237	0.03513274	-0.01633592	-0.08915948	0.02447341	-0.009263431	-0.0240766	0.004219343	-0.005041702	AFR
SL67	HG03563	-0.5641783	-0.1843727	0.04920421	-0.02189296	-0.08350157	0.02490873	-0.003682027	-0.01203817	0.005960441	0.0009898063	AFR
SL70	HG03571	-0.5614654	-0.1810298	0.05316871	-0.02314176	-0.08493103	0.01982601	0.0007474329	-0.02240337	-0.0001631113	-0.0006378972	AFR
SL70	HG03572	-0.5634832	-0.174669	0.04022484	-0.02704894	-0.09078471	0.02032923	-0.006113599	-0.03445059	0.004071724	0.01327804	AFR
SL71	HG03575	-0.5642634	-0.1848067	0.04159378	-0.02360478	-0.08049579	0.02276245	-0.005771619	-0.01608789	-0.01369307	0.0002423199	AFR
SL72	HG03577	-0.5532572	-0.180937	0.03598943	-0.02035911	-0.08364112	0.0084139	-0.01278547	-0.02490767	-0.001574583	-0.001292499	AFR
SL72	HG03578	-0.5566321	-0.1740345	0.04136639	-0.01610277	-0.08492398	0.02763343	-0.006444866	-0.01801037	0.001629688	0.003573248	AFR
SL73	HG03583	-0.5642483	-0.1751813	0.03958101	-0.02982635	-0.09002402	0.01020637	-0.003501568	-0.0262543	-0.005003503	0.005224899	AFR
ST001	HG03646	-0.01478035	0.08695368	-0.1705683	0.2366639	-0.08648083	-0.05821851	0.01614239	0.02705348	0.009420141	-0.0001133191	SAS
ST002	HG03645	-0.002769066	0.08321553	-0.1644897	0.2242051	-0.08990081	-0.05380199	0.00664344	0.01884565	0.007787651	-0.007635523	SAS
ST004	HG03643	-0.005368551	0.09121694	-0.1727266	0.2376829	-0.08067744	-0.04717276	0.01025656	0.02321661	-0.003102937	-0.003698153	SAS
ST004	HG03644	-0.01264808	0.07915439	-0.1596822	0.2276956	-0.08140965	-0.05143113	0.004181558	0.02915175	-0.01198878	-0.003493533	SAS
ST006	HG03642	-0.007875172	0.07495348	-0.1932132	0.2251495	-0.09684762	-0.04683687	0.01496221	0.03377547	-0.002830485	-0.01155903	SAS
ST006	HG03679	-0.007558472	0.09076329	-0.1727158	0.2390251	-0.08521497	-0.05324902	0.01541742	0.01738229	0.0008019842	-0.008239473	SAS
ST007	HG03999	-0.003301356	0.08057165	-0.168279	0.2459718	-0.09139236	-0.05344185	-0.004114228	0.02466753	0.005516296	-0.005184794	SAS
ST008	HG03672	-0.01288982	0.09938355	-0.1610221	0.2418605	-0.0936164	-0.05654903	0.01318571	0.02583573	-0.01315917	0.007293534	SAS
ST009	HG03680	-0.003320597	0.09382606	-0.1692919	0.24025	-0.08784931	-0.05425152	0.006707829	0.01732818	-0.001502888	-0.00337735	SAS
ST010	HG03673	-0.005462439	0.09024841	-0.1666254	0.230443	-0.07955662	-0.04792252	-0.0002315335	0.02058644	-0.01124084	0.01223386	SAS
ST011	HG03681	-0.006447516	0.09003938	-0.1733377	0.2366645	-0.08900627	-0.06915728	0.01238297	0.01552969	0.01453325	-0.01588399	SAS
ST012	HG03684	-0.01239042	0.06656721	-0.1864748	0.250637	-0.1022571	-0.06844329	0.008760248	0.03940661	0.004704834	-0.008376408	SAS
ST013	HG03685	-0.01306653	0.08370999	-0.171376	0.246573	-0.09269032	-0.06059965	-0.0002862701	0.0382157	0.001970535	-0.00527983	SAS
ST013	HG03951	-0.009544899	0.09102336	-0.1618739	0.2359753	-0.09081205	-0.05590946	0.01041514	0.02705705	-0.00850983	-0.00809083	SAS
ST014	HG03686	-0.006465675	0.075372	-0.1834791	0.2390535	-0.09083859	-0.05956022	0.0159462	0.02952602	0.003989765	0.00972731	SAS
ST015	HG03687	-0.000196759	0.09434707	-0.1632447	0.2354055	-0.08877505	-0.05223941	0.01153753	0.035416	0.002989889	-0.01183477	SAS
ST016	HG03885	-0.006747018	0.09141813	-0.1742938	0.2478502	-0.09135261	-0.04570411	0.003639272	0.02841886	-0.01034853	0.003071072	SAS
ST016	HG03886	-0.007244264	0.0923132	-0.1668501	0.2498539	-0.08347501	-0.06123887	0.006451069	0.02895582	0.001906005	-0.005952076	SAS
ST017	HG03689	-0.007174665	0.08221092	-0.1775915	0.2506851	-0.1029466	-0.06106196	0.01813599	0.03280961	0.00653675	-0.01665147	SAS
ST018	HG03690	-0.003675186	0.09063814	-0.1733304	0.2380616	-0.09239175	-0.06345832	0.01221767	0.02368367	0.01150435	-0.008687843	SAS
ST019	HG03691	-0.01343361	0.08178948	-0.1859884	0.249062	-0.08447839	-0.05418407	0.004308303	0.02826039	0.005567233	0.007791071	SAS
ST020	HG03692	-0.01385213	0.07975179	-0.1806637	0.2414878	-0.09309799	-0.05302903	0.005410771	0.02945112	0.003644795	-0.003069269	SAS
ST021	HG03693	-0.006233613	0.07301601	-0.185016	0.2349425	-0.09188607	-0.05292849	0.01588781	0.03641453	0.005032184	-0.01126448	SAS
ST021	HG03995	-0.005352104	0.08225708	-0.1662244	0.2359841	-0.08431597	-0.0692744	0.02385801	0.02394531	-0.01259743	-0.01091672	SAS
ST022	HG03694	-0.001951497	0.094639	-0.1675042	0.1756028	-0.05810747	-0.03469179	0.000825961	-0.003258367	-0.0009210454	0.00528051	SAS
ST023	HG03695	-0.004478251	0.08787305	-0.1713644	0.2453153	-0.09237162	-0.05677702	0.001356879	0.02424116	0.01125716	0.009530514	SAS
ST024	HG03696	-0.004249404	0.08033479	-0.1765569	0.241703	-0.09804781	-0.05395572	-0.001431959	0.01931933	0.0101209	0.005442586	SAS
ST025	HG03697	-0.009598762	0.08764884	-0.1751436	0.2253552	-0.08552964	-0.05602494	-0.003103912	0.02352859	0.01250721	0.003384476	SAS
ST026	HG03698	-0.01331813	0.08604106	-0.1610435	0.233523	-0.08680695	-0.05654024	0.008541983	0.0130717	0.01049031	-0.004083863	SAS
ST027	HG03711	-0.004389449	0.09295649	-0.1608386	0.2456354	-0.08767507	-0.04995188	0.001410047	0.01861747	0.0009126962	-0.004405284	SAS
ST038	HG03740	-0.01683457	0.07530094	-0.1742857	0.2410654	-0.0969391	-0.05355365	0.005903949	0.02274031	-0.005699009	-0.008039269	SAS
ST038	HG03741	-0.001135427	0.08410532	-0.179715	0.2367099	-0.08685177	-0.05558093	0.003903736	0.01577886	0.001014014	0.0007598733	SAS
ST039	HG03884	-0.009382595	0.07753983	-0.1813094	0.2411137	-0.07915189	-0.05707449	0.01194151	0.01582663	-0.000729787	0.00309863	SAS
ST041	HG03733	-0.0152046	0.08147188	-0.1738234	0.2545718	-0.09590163	-0.05648784	0.006215861	0.02535013	0.0003504402	-0.009750512	SAS
ST043	HG03736	-0.00745345	0.08287104	-0.1632537	0.2315254	-0.08225835	-0.05463165	0.01512616	0.01730359	-0.008846562	0.004064509	SAS
ST044	HG03738	-0.01780162	0.09531442	-0.1717916	0.2361614	-0.08690726	-0.06004004	-0.002532572	0.0196553	0.006164929	0.003789509	SAS
ST046	HG03743	-0.008959556	0.05185499	-0.2030306	0.2550567	-0.1084609	-0.0673657	0.01648155	0.0395846	-0.001375511	-0.009880503	SAS
ST046	HG03757	-0.008582347	0.06598275	-0.1872966	0.2553502	-0.09071098	-0.07148694	0.0141875	0.035909	0.008599152	0.005400374	SAS
ST047	HG03744	-0.009491767	0.08724886	-0.1781775	0.2355148	-0.07965122	-0.04972696	0.0006040229	0.02194923	0.002208588	0.003373434	SAS
ST049	HG03745	-0.003903764	0.07816544	-0.162989	0.2493216	-0.09068177	-0.0584738	0.01221523	0.02479033	-0.004412548	0.0002078955	SAS
ST050	HG03746	0.001483107	0.107986	-0.1412975	0.2034578	-0.0612478	-0.03559293	0.01038403	0.002165163	-0.004245267	-0.01352931	SAS
ST050	HG03888	0.008492143	0.1084511	-0.138446	0.2235432	-0.07260094	-0.04298134	0.003433614	0.00469581	0.001369512	-0.001132064	SAS
ST051	HG03750	-0.01293494	0.07802642	-0.1723315	0.241293	-0.08391228	-0.04430622	0.009570226	0.02574245	-0.009520794	-0.006799721	SAS
ST051	HG03754	-0.007782464	0.07988325	-0.1679424	0.2427148	-0.08308949	-0.05398476	0.004624932	0.02585544	0.00388966	0.0106533	SAS
ST052	HG03755	-0.0122417	0.0865657	-0.1731581	0.2322064	-0.08389506	-0.04970446	0.01528035	0.02100865	0.0243853	-0.01381959	SAS
ST052	HG03756	-0.001947551	0.09249487	-0.1719994	0.235069	-0.08440111	-0.05901588	0.01017815	0.04830251	-0.00691606	-0.002437419	SAS
ST053	HG03752	-0.004125207	0.09348204	-0.1616749	0.2336927	-0.07402286	-0.04858516	-0.001635767	0.02863687	-0.004363069	0.002875508	SAS
ST054	HG03753	-0.01690151	0.07632754	-0.1778926	0.2314921	-0.08124415	-0.0484638	0.003115336	0.02913422	-0.006630343	-0.001775368	SAS
ST058	HG03760	-0.01668784	0.08972249	-0.1770178	0.2179606	-0.09455839	-0.05471604	0.001720182	0.01074822	-0.0172221	-0.002203074	SAS
ST074	HG03836	-0.01388924	0.08515679	-0.1706263	0.231921	-0.07717585	-0.04732843	0.004396754	0.02865701	-0.00948091	0.008412013	SAS
ST075	HG03844	-0.006570847	0.08387524	-0.1808914	0.2206578	-0.07704184	-0.04406799	0.002858713	0.02382375	-0.01199741	-0.01101419	SAS
ST076	HG04033	-0.007860952	0.08161386	-0.1779439	0.2374102	-0.06995337	-0.05723254	0.006436666	0.02122252	-0.007279386	0.00587894	SAS
ST078	HG03838	-0.0007588566	0.07090044	-0.1907106	0.2346709	-0.0951053	-0.05386478	0.01025082	0.02087924	0.006128626	0.005645521	SAS
ST078	HG04006	-0.005437793	0.06915365	-0.1774755	0.2466919	-0.0987212	-0.07121411	0.01928979	0.0362098	0.005292251	-0.004059147	SAS
ST079	HG03837	-0.01064072	0.08819046	-0.1674006	0.2411301	-0.08396203	-0.06238522	0.01889986	0.02088565	-0.007071496	0.0005108552	SAS
ST080	HG03846	-0.01961631	0.07313315	-0.1869015	0.2464424	-0.1054797	-0.06149077	0.007109605	0.03402643	0.009933304	-0.002078308	SAS
ST082	HG03849	-0.01116815	0.07683004	-0.1670544	0.2364086	-0.09338497	-0.06012496	-0.0007152426	0.0301422	-0.001666571	0.001986691	SAS
ST082	HG03850	0.002444511	0.08027473	-0.1543771	0.238479	-0.08889251	-0.04927613	0.01048383	0.02047116	0.003844549	0.0002821464	SAS
ST084	HG03848	-0.01091114	0.08481312	-0.1790368	0.2433634	-0.09263021	-0.0512098	0.01515893	0.01863565	-0.007592496	-0.005037469	SAS
ST089	HG03851	-0.009651438	0.0899176	-0.1721609	0.2394123	-0.08396291	-0.04679819	0.01392851	0.03124066	0.0115947	-0.004702166	SAS
ST090	HG03858	-0.01685135	0.07550161	-0.1895354	0.2376495	-0.08586307	-0.05084654	0.0147484	0.02728958	0.004784308	-0.004477514	SAS
ST090	HG03950	-0.001113376	0.09179434	-0.1765025	0.234323	-0.0852161	-0.05035973	-0.0009717387	0.03906675	-0.005942499	0.008119057	SAS
ST091	HG03857	-0.002058914	0.08743695	-0.1842075	0.2352608	-0.08286068	-0.05026361	0.01077979	0.01084423	-0.002872722	0.007689588	SAS
ST092	HG03856	-0.01061653	0.05952834	-0.2106173	0.2502895	-0.1107032	-0.06354984	0.01225692	0.04618764	0.003084552	0.00272559	SAS
ST094	HG03854	0.004368635	0.08053102	-0.162127	0.2323899	-0.08372842	-0.04877461	-0.005542635	0.02093032	0.005245533	-0.004406055	SAS
ST094	HG04035	-0.006466492	0.08670612	-0.1641423	0.2210648	-0.09612262	-0.05317808	0.01462582	0.02333601	-0.00191299	-0.00394794	SAS
ST106	HG03887	-0.005386841	0.09911495	-0.1582581	0.2455592	-0.08385689	-0.04899061	0.01013785	0.0229437	0.005190129	-0.001657709	SAS
ST106	HG03986	-0.008814965	0.08336941	-0.159261	0.2381257	-0.07229409	-0.04839979	0.0258313	0.006676512	-0.02025884	-0.005824415	SAS
ST107	HG03895	-0.01267579	0.08934732	-0.1613457	0.242336	-0.07567764	-0.05247517	0.00696487	0.03408704	0.004632093	0.01512002	SAS
ST110	HG03890	-0.01267817	0.08694069	-0.1700831	0.2364561	-0.08916972	-0.05824326	0.009140649	0.03330051	0.002597331	-0.002962827	SAS
ST111	HG03894	-0.01275095	0.07952423	-0.1831202	0.2382337	-0.0857874	-0.05666033	0.01909895	0.02403306	-0.002906845	-0.01042011	SAS
ST111	HG03896	-0.01810627	0.08503368	-0.1791449	0.2377966	-0.09617508	-0.0662851	0.01005385	0.01889974	-0.004020402	-0.007040463	SAS
ST114	HG03898	0.001044005	0.07376682	-0.1834438	0.2526504	-0.091781	-0.06252701	0.008344113	0.037689	0.007390944	-0.01412357	SAS
ST114	HG03899	0.001676137	0.07974062	-0.1787805	0.2408902	-0.08442715	-0.06379699	0.005867841	0.02557885	-0.00682837	-0.002822248	SAS
ST115	HG03897	-0.006678243	0.08570136	-0.1658175	0.2286462	-0.09053523	-0.06017287	0.008782994	0.02282294	-0.006863853	0.00660194	SAS
ST115	HG03900	-0.008908624	0.08406916	-0.1686067	0.2349917	-0.08703487	-0.05315102	0.004625404	0.01506065	-0.009880932	0.004343885	SAS
ST116	HG03943	0.0001273508	0.09432794	-0.1728829	0.243031	-0.08193824	-0.06256843	0.0150928	0.03226323	0.007291019	-0.007920695	SAS
ST117	HG03945	-0.008495995	0.09442514	-0.1653683	0.2217741	-0.0845248	-0.05000695	0.0165381	0.03193376	0.005366956	0.005670149	SAS
ST118	HG03947	-0.008657163	0.07658413	-0.1811295	0.2437891	-0.09058996	-0.05594376	0.00481646	0.02666935	-0.0001960222	0.0069388	SAS
ST119	HG03955	-0.01699173	0.08125183	-0.1581092	0.2520625	-0.09550199	-0.05176132	0.00536246	0.03911689	0.001262596	-0.002665927	SAS
ST122	HG03953	-0.01712757	0.07966437	-0.1701238	0.222619	-0.07612737	-0.05396312	0.01085958	0.01012571	0.006439414	0.005389952	SAS
ST123	HG03949	-0.01178556	0.08205223	-0.1699931	0.2527757	-0.08581695	-0.06553634	0.001871948	0.03527788	-0.00463809	-0.001658676	SAS
ST142	HG03990	-0.01195663	0.07811242	-0.1861652	0.2439237	-0.07491916	-0.05481584	0.008508206	0.02535773	-0.01058562	-0.0110448	SAS
ST143	HG03991	-0.002733216	0.08690617	-0.1830301	0.2307255	-0.07678364	-0.06668001	0.006722131	0.03291962	-0.008450269	-0.007548041	SAS
ST144	HG03985	-0.01063968	0.07301882	-0.192585	0.2524316	-0.101491	-0.07303285	0.002577701	0.03980454	0.01377437	0.006486553	SAS
