FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NA18977	NA18977	0.09627237	-0.2682629	-0.2981795	0.1505447	0.005845977	-0.0001994116	0.02653244	0.01804999	0.03036148	-0.007021828
NA18978	NA18978	0.09014233	-0.2630754	-0.299752	0.1526853	0.007257116	-0.001991619	0.0218187	0.01835879	0.03058595	-2.873558e-05
NA18979	NA18979	0.09516242	-0.2648787	-0.3015143	0.1547483	0.00430077	0.002845668	0.02237193	0.02114472	0.03512445	-0.006308782
NA18980	NA18980	0.1015107	-0.2587724	-0.2985361	0.1521694	0.001845861	0.005236894	0.02459535	0.01725315	0.02823882	-0.002832081
NA18981	NA18981	0.09654068	-0.2618133	-0.2996177	0.1542875	0.001203988	0.002160776	0.02869396	0.02110661	0.02786956	-0.004025872
NA18982	NA18982	0.09617315	-0.2572812	-0.2988763	0.147061	0.003786748	-0.0003560957	0.02783273	0.01191805	0.02682534	-0.0004969875
NA18983	NA18983	0.09953631	-0.2609426	-0.2911867	0.1496855	-0.0008807588	-0.002548851	0.02359775	0.01623391	0.0315882	-0.001055183
NA18984	NA18984	0.0934082	-0.2620124	-0.2966999	0.1486966	0.006710835	-0.003485363	0.02980091	0.01637292	0.02417919	-0.003832556
NA18985	NA18985	0.09816162	-0.2615288	-0.2969273	0.1504318	0.001768047	-0.002605895	0.02427972	0.01907033	0.0231742	-0.003307552
NA18986	NA18986	0.0924433	-0.2638262	-0.2972297	0.1490347	0.003442429	-0.001639622	0.02358302	0.0242396	0.02606793	-0.004517759
NA18987	NA18987	0.09957175	-0.2602018	-0.2937533	0.1540696	0.003151389	0.002776366	0.02429112	0.01727657	0.0331042	0.0007131801
NA18988	NA18988	0.0938541	-0.2610237	-0.3010854	0.1469114	0.007749924	-0.005122395	0.02419042	0.02011158	0.03459642	0.00115359
NA18989	NA18989	0.09649059	-0.260367	-0.2942164	0.1441616	0.002281681	-0.003694932	0.02433582	0.01936622	0.02795071	-0.00627225
NA18990	NA18990	0.09259209	-0.2630617	-0.3004071	0.1525041	0.006750379	-0.006530062	0.02656325	0.01948138	0.02340837	0.0002237116
NA18991	NA18991	0.09927313	-0.260054	-0.2991045	0.15714	0.008302944	0.002472462	0.0282862	0.01998715	0.02932188	-0.006234239
NA18992	NA18992	0.09789034	-0.2599928	-0.2945053	0.1535992	0.002840609	0.0009517239	0.02854518	0.02022516	0.03209212	-0.0006386144
NA18993	NA18993	0.09926934	-0.2577687	-0.2948274	0.1521717	0.002967665	0.003827765	0.02082812	0.01740615	0.02394088	-1.556838e-05
NA18994	NA18994	0.09518386	-0.263357	-0.3010689	0.1550549	0.01038107	0.0003793597	0.02690216	0.01341549	0.02710947	-0.001409239
NA18995	NA18995	0.1035211	-0.2597724	-0.2949787	0.1513651	0.004398149	0.003503236	0.0331662	0.02201418	0.03068037	-0.002842198
NA18997	NA18997	0.09469552	-0.265524	-0.3006442	0.1508492	0.002695488	0.0004847836	0.02967035	0.02138553	0.03159938	0.001783797
NA18998	NA18998	0.09002658	-0.2604492	-0.3003351	0.1510232	0.01018902	-0.001708669	0.02671569	0.0229108	0.03126745	-0.004914544
NA18999	NA18999	0.09316002	-0.25942	-0.2978783	0.1487824	0.006126332	-0.001196244	0.0306205	0.02001656	0.02438978	0.001108089
NA19000	NA19000	0.09905738	-0.2606266	-0.2902054	0.1506506	0.001818214	-0.001622262	0.0238702	0.01877261	0.03002209	-0.001406535
NA19001	NA19001	0.09396897	-0.260448	-0.3012072	0.1536825	0.005849733	0.0003939478	0.0238549	0.01727429	0.0350561	-0.001538636
NA19002	NA19002	0.09693469	-0.2564844	-0.3038301	0.1450147	0.007075902	0.001023608	0.02240027	0.02076938	0.03245931	-0.006052631
NA19003	NA19003	0.09738585	-0.2643495	-0.2910875	0.1500593	-0.002366223	-0.002145453	0.02196436	0.01808909	0.0304922	-0.001770989
NA19004	NA19004	0.1017966	-0.2653316	-0.2955707	0.1475084	0.0007368325	-0.001971649	0.02684428	0.01916297	0.03344895	-0.007559577
NA19005	NA19005	0.09364009	-0.2646933	-0.2994244	0.1559311	0.005715933	0.001574689	0.02407035	0.01915349	0.02400253	-0.0007246994
NA19006	NA19006	0.09883452	-0.2649696	-0.2952454	0.1570342	0.0002291615	0.002006644	0.02170798	0.01646914	0.03274639	0.0002401887
NA19007	NA19007	0.1014721	-0.2610252	-0.2976205	0.1536987	0.0027432	0.003936487	0.02385262	0.01845785	0.03434702	-0.002121207
NA19009	NA19009	0.1001002	-0.2638537	-0.2960258	0.1531602	0.005019266	-0.002005603	0.02873398	0.0195025	0.03044941	-0.001907642
NA19010	NA19010	0.1001612	-0.25823	-0.291436	0.156389	0.005225479	0.0005662921	0.0265527	0.0220886	0.03370234	0.00242401
NA19011	NA19011	0.09537845	-0.2628429	-0.2964773	0.1484187	0.003342808	-0.001572754	0.02296266	0.0192468	0.02066851	-0.004750283
NA19012	NA19012	0.09967805	-0.259146	-0.2948629	0.14702	0.001625439	0.001831343	0.02474934	0.0200184	0.02922847	-0.004360768
NA19017	NA19017	-0.7155092	-0.159834	0.08179345	-0.005981187	-0.1103399	0.06043272	0.03274509	0.001738339	0.00251392	-0.009537412
NA19019	NA19019	-0.7024153	-0.1534663	0.07865987	-0.005220605	-0.1087422	0.05843733	0.03381667	-0.00346898	-0.005155085	-0.0001464419
NA19020	NA19020	-0.6953903	-0.1460805	0.07977859	-0.002745816	-0.1107396	0.06107148	0.03469747	-0.002931359	-0.002307019	0.002001281
NA19023	NA19023	-0.7107097	-0.1596653	0.08770477	-0.002085804	-0.1081526	0.0607029	0.03456937	-0.001784516	-0.004980193	-0.004381509
NA19024	NA19024	-0.6244078	-0.1318703	0.1009498	-0.01467203	0.2891098	-0.1340511	-0.08735108	0.009978401	0.007634568	0.004795536
NA19025	NA19025	-0.7058804	-0.1601341	0.07592739	-0.00637249	-0.1131457	0.05833544	0.0357194	-0.001967586	0.0003318493	0.001629969
NA19026	NA19026	-0.6998837	-0.1513588	0.07550354	-0.008637179	-0.1048354	0.05916477	0.03710364	-0.0002711603	-0.007127313	-0.005095546
NA19027	NA19027	-0.6815723	-0.1376139	0.07003825	-0.007563067	-0.1074114	0.0523286	0.03911187	-0.003075038	-0.002745752	0.004938859
NA19028	NA19028	-0.6904124	-0.1467113	0.07740166	-0.009105111	-0.1100361	0.05971433	0.03206005	-0.004956726	0.003050721	0.003329566
NA19030	NA19030	-0.7077737	-0.1545392	0.07734145	-0.005478005	-0.1072502	0.06436523	0.02843625	-0.002470409	-0.004424325	-0.006585681
NA19031	NA19031	-0.6930086	-0.1485662	0.07344931	-0.007048836	-0.111624	0.05441006	0.03187088	-0.003071387	-0.001789512	-0.003194963
NA19035	NA19035	-0.7012225	-0.151316	0.08072022	-0.005706002	-0.1065768	0.05814745	0.03428307	-0.001700471	-0.002539067	-0.005294634
NA19036	NA19036	-0.6328529	-0.1384421	0.1055281	-0.01246613	0.2919085	-0.1315329	-0.08275958	0.01741645	0.007058827	0.004756119
NA19037	NA19037	-0.7026965	-0.1530805	0.08137357	-0.006422587	-0.1065374	0.06516968	0.03550813	0.002930213	-0.006835169	0.0006105204
NA19038	NA19038	-0.7024012	-0.1530572	0.07918635	-0.003350979	-0.1083784	0.05987217	0.03491739	-0.002941484	-0.005403568	-0.007937608
NA19041	NA19041	-0.6941055	-0.1503927	0.07641124	-0.006601302	-0.1041883	0.05844256	0.03195912	0.001740853	-0.0003956315	-0.00159419
NA19042	NA19042	-0.6884671	-0.1436061	0.07080365	-0.005096176	-0.107114	0.05536059	0.03689919	-0.002092067	-0.005663367	-0.003559503
NA19043	NA19043	-0.7008596	-0.1503602	0.07643303	-0.005796133	-0.1035394	0.05724744	0.03584244	-0.004033202	-0.003179785	-0.001881664
NA19054	NA19054	0.09905362	-0.2635308	-0.2976342	0.1516074	0.005466395	0.001005776	0.01929477	0.02038742	0.02827914	-0.004724472
NA19055	NA19055	0.1001758	-0.2652796	-0.2972849	0.1548769	0.002637818	-0.002797672	0.02685798	0.01629864	0.03289581	-0.0046202
NA19056	NA19056	0.09386258	-0.256025	-0.3014931	0.1496116	0.005175909	-0.002447363	0.02788697	0.01691642	0.02868198	-0.002000414
NA19057	NA19057	0.09684619	-0.2607242	-0.301188	0.1507244	0.00422795	0.0003015964	0.02500844	0.01950891	0.02884431	-0.003995049
NA19058	NA19058	0.09075822	-0.2581559	-0.2947154	0.1516364	0.006246154	0.004849111	0.02377013	0.01411124	0.02280169	-0.006086701
NA19059	NA19059	0.1007431	-0.2564321	-0.2915364	0.1465323	0.004432	-0.001191572	0.0254481	0.02010069	0.03226939	-0.00313871
NA19060	NA19060	0.09720176	-0.2626401	-0.2958386	0.1511259	-0.0002731582	-0.0005243482	0.02153504	0.01755113	0.03167312	-0.001439959
NA19062	NA19062	0.09675671	-0.2620521	-0.2960148	0.1461611	0.005586269	-0.001450418	0.02238593	0.01939027	0.02490065	-0.01014506
NA19063	NA19063	0.0961226	-0.2644887	-0.3012401	0.1493683	0.005459793	-0.00567536	0.02935775	0.02228222	0.02815059	-0.00414732
NA19064	NA19064	0.09705241	-0.2662434	-0.2994437	0.1553869	-4.27335e-05	-0.001844383	0.02503054	0.01553537	0.02862844	-0.002409128
NA19065	NA19065	0.09620853	-0.2582559	-0.2953168	0.153413	0.001103817	0.0006507005	0.02112982	0.01745557	0.02970017	0.0002206238
NA19066	NA19066	0.09836677	-0.2606179	-0.2956737	0.1509909	0.001102805	0.002932357	0.02115946	0.014558	0.03132582	-0.00155275
NA19067	NA19067	0.09653737	-0.2632449	-0.3024173	0.1594118	0.007307442	0.00218111	0.02746308	0.02256187	0.02391602	-0.00397351
NA19068	NA19068	0.1069281	-0.2594518	-0.2972647	0.1544584	-1.452525e-05	-0.002380866	0.0250183	0.01185721	0.02733664	-0.001556588
NA19070	NA19070	0.09505778	-0.2591301	-0.2945684	0.1490471	0.006048291	-0.001958606	0.02718708	0.02611747	0.03244703	-0.005692473
NA19072	NA19072	0.09926526	-0.2600494	-0.2981847	0.1526994	0.005259268	0.002129425	0.03025508	0.01074567	0.02817821	-0.004190408
NA19074	NA19074	0.09893501	-0.2681682	-0.2962567	0.1534009	0.003638388	-0.003034213	0.02681891	0.01934849	0.02870289	-0.004308727
NA19075	NA19075	0.1033543	-0.2580237	-0.2924145	0.1557887	0.008269627	0.006851584	0.02487212	0.01528711	0.0258857	0.001832808
NA19076	NA19076	0.1013216	-0.2600563	-0.3042014	0.1541556	0.004264353	0.004618386	0.02962855	0.02021867	0.02725104	-0.004446385
NA19077	NA19077	0.100144	-0.2599008	-0.2981031	0.1542355	0.003766613	0.001498635	0.02437554	0.01544879	0.02588745	-0.002641216
NA19078	NA19078	0.09872532	-0.2607598	-0.293267	0.1501139	0.002058572	0.002556095	0.02885139	0.01480619	0.02332227	-0.006559237
NA19079	NA19079	0.1001475	-0.2666269	-0.2952538	0.1497668	0.001715911	-0.008452692	0.02391314	0.02263685	0.02714067	-0.006041034
NA19080	NA19080	0.09545107	-0.2680102	-0.3018719	0.1533841	0.005943206	0.001048205	0.0253005	0.01879607	0.03083573	-0.00320083
NA19081	NA19081	0.09557488	-0.2613021	-0.2961517	0.1496954	0.004881367	-0.004144469	0.02534982	0.02084631	0.03609501	-0.004300104
NA19082	NA19082	0.09461946	-0.2591197	-0.3031622	0.1544793	0.005901992	0.001365474	0.02619648	0.02113965	0.02549286	0.0002793849
NA19083	NA19083	0.09815423	-0.2628167	-0.2941266	0.1532935	0.008834166	-0.003099566	0.02398465	0.01926156	0.02807198	-0.001578413
NA19084	NA19084	0.1028357	-0.2647195	-0.2979687	0.1538229	0.005664264	0.004508937	0.0253601	0.01604605	0.03169444	-0.001628075
NA19085	NA19085	0.09802195	-0.262162	-0.2979653	0.1443916	-0.0037826	-0.005778599	0.02803758	0.01771349	0.02941942	-0.002671092
NA19086	NA19086	0.09951329	-0.2619813	-0.296971	0.1596526	0.004605044	-0.003478596	0.02544997	0.01809802	0.02989476	0.0004544948
NA19087	NA19087	0.10053	-0.2621973	-0.3006219	0.1565072	0.004233869	-0.000429541	0.02113151	0.01575624	0.03152743	-0.003767929
NA19088	NA19088	0.09804584	-0.2635658	-0.3005179	0.1588998	0.005956002	0.003834471	0.02349475	0.02178573	0.03356559	0.0004588575
NA19089	NA19089	0.09829938	-0.2637985	-0.2960821	0.1497393	0.003687481	-0.002368103	0.02301744	0.02394778	0.03201693	-0.0102709
NA19090	NA19090	0.09205656	-0.2621877	-0.3025283	0.1536234	0.004655692	0.004330325	0.0257725	0.02209139	0.02834917	-0.007603355
NA19091	NA19091	0.09828771	-0.2595217	-0.2987624	0.1565048	0.002539816	-0.0006077267	0.02733064	0.02280061	0.03025916	-0.003390125
NA19092	NA19092	-0.6652417	-0.150545	0.1179083	-0.006946987	0.3157307	-0.1536312	-0.09949348	0.01693009	0.01432569	-0.0003203247
NA19093	NA19093	-0.6609725	-0.1515487	0.1215441	-0.006172763	0.3121478	-0.1565628	-0.09358008	0.02011785	0.01206923	0.003423682
NA19095	NA19095	-0.6657877	-0.1501591	0.1227118	-0.008849707	0.3176843	-0.1568991	-0.1005856	0.02036057	0.01494619	0.004969012
NA19096	NA19096	-0.6579125	-0.1507437	0.1259473	-0.01106386	0.3115582	-0.1611429	-0.09523185	0.01741867	0.01518257	0.002604633
NA19098	NA19098	-0.7344145	-0.1687264	0.09224771	-0.01073669	-0.104055	0.06247383	0.03544464	-0.004026763	0.003630986	-0.006683279
NA19099	NA19099	-0.747475	-0.1718332	0.09710476	-0.007255285	-0.1078722	0.06275084	0.03480143	-0.004049687	-0.004974091	-0.003260035
NA19102	NA19102	-0.6633268	-0.1478473	0.1241357	-0.008794505	0.3146582	-0.1558691	-0.09318111	0.01578708	0.01257561	0.002111242
NA19107	NA19107	-0.6625346	-0.1486504	0.1253088	-0.01004615	0.3121826	-0.1542445	-0.094271	0.01596205	0.01788912	0.00569463
NA19108	NA19108	-0.6699824	-0.1469875	0.1228112	-0.008059538	0.3109483	-0.1557967	-0.09813324	0.01805243	0.01181293	0.003966667
NA19113	NA19113	-0.7446974	-0.1749184	0.09509599	-0.004588637	-0.1047075	0.06615199	0.03565541	0.003162685	0.004158068	-0.004699445
NA19114	NA19114	-0.6647441	-0.1491322	0.1241526	-0.01158874	0.3140587	-0.1520862	-0.09260078	0.01918057	0.01311974	0.005715234
NA19116	NA19116	-0.656781	-0.1489106	0.1207536	-0.007687119	0.3159389	-0.1524684	-0.09785252	0.02068844	0.01310582	0.002203691
NA19117	NA19117	-0.7474141	-0.1702039	0.09099292	-0.003732367	-0.1046877	0.05873722	0.03728728	-0.005181542	0.002048	-0.009586501
NA19118	NA19118	-0.7270925	-0.1635716	0.09724474	-0.003473329	-0.1061434	0.05650811	0.03635888	0.003656561	0.001687625	-0.0007810568
NA19119	NA19119	-0.6662239	-0.1529896	0.1233522	-0.01095983	0.3136452	-0.1622911	-0.09642699	0.020096	0.0111585	0.0004680722
NA19121	NA19121	-0.6657588	-0.1491287	0.1240905	-0.004587403	0.3109455	-0.1535824	-0.09608753	0.02193871	0.01119554	0.001247908
NA19129	NA19129	-0.6621195	-0.1486064	0.1228546	-0.01321342	0.3100162	-0.1538508	-0.09502813	0.01785633	0.01717513	9.962985e-05
NA19130	NA19130	-0.6680615	-0.1514513	0.1161982	-0.005587722	0.3095811	-0.1538906	-0.1018931	0.02358043	0.01375483	-0.002547164
NA19131	NA19131	-0.7514675	-0.1774637	0.096775	-0.0026506	-0.1051255	0.05729429	0.03677112	-0.0003514815	0.00480829	-0.006342626
NA19137	NA19137	-0.661994	-0.145651	0.1180708	-0.01383616	0.3153782	-0.1561119	-0.09152812	0.01582365	0.01282721	-0.003211228
NA19138	NA19138	-0.6643722	-0.1478832	0.1244118	-0.007117526	0.3129985	-0.1565323	-0.1017425	0.01195331	0.0103117	0.006061707
NA19141	NA19141	-0.6581604	-0.1448904	0.1229263	-0.01215004	0.3122362	-0.1607516	-0.09733004	0.01564703	0.0119342	-0.0007478823
NA19143	NA19143	-0.6632707	-0.1454161	0.1245409	-0.006634638	0.3118521	-0.1548802	-0.09592391	0.01359664	0.01517966	0.004256414
NA19144	NA19144	-0.6613394	-0.145531	0.1252314	-0.00930843	0.3169624	-0.1550079	-0.09660374	0.0181838	0.0179762	-0.0001161298
NA19146	NA19146	-0.6657522	-0.1506848	0.1253181	-0.009731208	0.3129572	-0.1612007	-0.09564321	0.01887367	0.01885569	-0.0009103301
NA19147	NA19147	-0.6658597	-0.1525824	0.1219884	-0.009124435	0.313748	-0.1581993	-0.09788037	0.01658457	0.01167492	-1.201864e-06
NA19149	NA19149	-0.6724893	-0.1518057	0.1217751	-0.005203882	0.3187794	-0.1603481	-0.09382124	0.01688341	0.01648398	0.003285585
NA19152	NA19152	-0.6615767	-0.147927	0.1150429	-0.008261303	0.3118101	-0.1600522	-0.09300334	0.01850306	0.01445911	0.006972082
NA19153	NA19153	-0.6570855	-0.1482099	0.1212855	-0.008035149	0.3104173	-0.1558732	-0.09524884	0.01694112	0.01697249	0.003004308
NA19159	NA19159	-0.6589794	-0.149137	0.1205833	-0.009493492	0.3113375	-0.159361	-0.09676654	0.013541	0.01361073	0.0008598221
NA19160	NA19160	-0.6619679	-0.1499059	0.1237788	-0.007977741	0.3153354	-0.1576241	-0.1015105	0.01747432	0.01561952	0.002594674
NA19171	NA19171	-0.6593968	-0.1454588	0.1255865	-0.008490592	0.3117183	-0.1506336	-0.09929548	0.01285959	0.00904226	0.007346827
NA19172	NA19172	-0.6642227	-0.1469472	0.1262805	-0.009224546	0.3149129	-0.1559878	-0.09750057	0.0180011	0.01763029	-0.001842142
NA19175	NA19175	-0.6652997	-0.1533074	0.1255486	-0.01131911	0.3168605	-0.1546964	-0.09882967	0.0163718	0.01436793	0.002741789
NA19184	NA19184	-0.6641454	-0.1511728	0.1238125	-0.005934551	0.3132492	-0.1608628	-0.09956244	0.01434464	0.009800381	-0.002214112
NA19185	NA19185	-0.6681074	-0.1516558	0.1250606	-0.01083096	0.3138743	-0.1551457	-0.09007406	0.01998631	0.01648144	0.001972149
NA19189	NA19189	-0.7432615	-0.1739379	0.09755603	-0.007862311	-0.1070441	0.06073248	0.03455613	-0.000984461	-0.0001427729	-0.0001010871
NA19190	NA19190	-0.7429681	-0.1721073	0.09463932	-0.003882006	-0.1070154	0.06133396	0.02807332	-0.005519833	0.003501132	-0.0003572671
NA19197	NA19197	-0.6593872	-0.146525	0.1196428	-0.006985276	0.3104306	-0.157218	-0.09805598	0.01680045	0.01345132	0.002917892
NA19198	NA19198	-0.6659733	-0.1540433	0.1232713	-0.004133905	0.3122027	-0.1571814	-0.09672977	0.02260727	0.007436253	0.004330234
NA19200	NA19200	-0.6601684	-0.1512797	0.1269675	-0.005604546	0.3130512	-0.1612378	-0.0964209	0.01719209	0.01889646	0.004930816
NA19201	NA19201	-0.6686422	-0.1463817	0.1285433	-0.008103015	0.3171735	-0.1565159	-0.1015072	0.02347478	0.01618825	0.0007437936
NA19204	NA19204	-0.6592027	-0.1542465	0.1259271	-0.003977022	0.3089663	-0.1583891	-0.0968558	0.01995284	0.01272419	-0.0004338402
NA19206	NA19206	-0.6625846	-0.1515182	0.1234334	-0.00746481	0.3148063	-0.1578659	-0.09740363	0.01707636	0.0143231	0.002814253
NA19207	NA19207	-0.669758	-0.1527895	0.1221733	-0.00470511	0.3122357	-0.1577331	-0.1008746	0.01490531	0.01342266	-0.000647041
NA19209	NA19209	-0.6637442	-0.1494057	0.1221511	-0.00609153	0.3157555	-0.156927	-0.1000173	0.01668102	0.008811005	0.002394186
NA19210	NA19210	-0.6632799	-0.1466151	0.12015	-0.01107231	0.3169195	-0.1584356	-0.09736477	0.01669385	0.01673506	-0.004558725
NA19213	NA19213	-0.7414531	-0.1775742	0.09528512	-0.005569329	-0.1034483	0.06080414	0.03468142	0.004831179	0.002322941	-0.0003186219
NA19214	NA19214	-0.7504101	-0.1749429	0.1017658	-0.003325759	-0.106333	0.06195458	0.03588362	-0.002692138	-0.006196115	0.0005265256
NA19222	NA19222	-0.6624701	-0.1510898	0.1238461	-0.005050424	0.3128397	-0.1525581	-0.0983693	0.01894275	0.01586569	0.00781636
NA19223	NA19223	-0.6642054	-0.1473037	0.1224003	-0.004798728	0.3144123	-0.1589521	-0.0987008	0.01098227	0.01691354	0.005333636
NA19225	NA19225	-0.6550123	-0.1508765	0.1246932	-0.005601419	0.3133242	-0.1594355	-0.09687178	0.01969809	0.01109057	-0.0007492376
NA19235	NA19235	-0.7461777	-0.174324	0.09739311	-0.003684006	-0.1055831	0.05806556	0.03399546	-0.0006731883	0.002463348	-0.0013807
NA19236	NA19236	-0.7520814	-0.1754207	0.09045426	-0.005138986	-0.1052195	0.05748733	0.03354724	-0.002681969	0.001575246	-0.008995166
NA19238	NA19238	-0.6611958	-0.1503028	0.1238159	-0.007535354	0.3096704	-0.1559394	-0.09390778	0.01724886	0.01550436	0.0006115247
NA19239	NA19239	-0.6680936	-0.1495226	0.1259599	-0.004072081	0.3173664	-0.1537377	-0.1006125	0.01996205	0.0143275	0.004024709
NA19247	NA19247	-0.7418828	-0.1704552	0.09417647	-0.01029976	-0.107984	0.05398436	0.03083785	-0.002377547	0.002259991	-0.003445148
NA19248	NA19248	-0.7484685	-0.1734445	0.0941356	-0.005948149	-0.10465	0.06063377	0.03866038	-0.0044092	-0.004401962	-0.002834281
NA19256	NA19256	-0.7408241	-0.1723503	0.09534191	-0.01096867	-0.1052745	0.06100473	0.03319676	0.003358597	0.001046278	-0.006549016
NA19257	NA19257	-0.7511175	-0.1689451	0.09614932	-0.004708371	-0.1123405	0.05677942	0.03393859	-0.007340677	-0.0003178732	-0.005124343
NA19307	NA19307	-0.6986313	-0.1509979	0.07122153	-0.006714214	-0.1075825	0.06087639	0.03413741	0.0003119537	-0.0007964808	-0.002910111
NA19308	NA19308	-0.6996957	-0.1494331	0.08164502	-0.01165743	-0.1094603	0.06348016	0.03660991	-0.0006950997	-0.007506054	0.0007491452
NA19309	NA19309	-0.6951257	-0.1512306	0.07840863	-0.007432717	-0.1081983	0.06079226	0.03272432	-0.003618448	-0.005157588	0.001342925
NA19310	NA19310	-0.7055772	-0.163578	0.07973927	-0.007206237	-0.1064288	0.0590509	0.03368561	-0.005886964	-0.001949948	-0.0009015349
NA19312	NA19312	-0.7025597	-0.1541148	0.08190079	-0.009996169	-0.1064187	0.06127558	0.03846955	-0.0002815748	-0.0009066099	-0.004332015
NA19314	NA19314	-0.6792717	-0.1461345	0.06919482	-0.004244498	-0.105317	0.05929423	0.0334045	-0.002067559	-0.0001370607	-0.00140383
NA19315	NA19315	-0.6849643	-0.1463927	0.07572908	-0.00481432	-0.1039411	0.05761922	0.0363191	0.003347949	-0.001601555	0.0004019125
NA19316	NA19316	-0.6933089	-0.1542718	0.07788277	-0.00509237	-0.1040472	0.06164338	0.03056429	7.896438e-05	-0.003604221	0.0005541416
NA19317	NA19317	-0.7103439	-0.1542722	0.0778335	-0.004891297	-0.1117975	0.05655898	0.03322023	-0.003871452	-0.008139404	-0.007584184
NA19318	NA19318	-0.7062255	-0.1572665	0.0777228	-0.003554306	-0.1096667	0.06118249	0.03599519	-0.0002133712	-0.0010125	-0.005414316
NA19319	NA19319	-0.6987982	-0.1456088	0.08189272	-0.0007784017	-0.1072333	0.05932175	0.03486618	-0.001069785	-0.003883209	0.001795316
NA19320	NA19320	-0.7078075	-0.1561011	0.079547	-0.008128327	-0.1108636	0.05767823	0.02927501	-0.004349936	-0.00541471	-0.005351825
NA19321	NA19321	-0.7024265	-0.1582026	0.06929949	-0.004808382	-0.1045359	0.06502466	0.03182334	0.0006205995	-0.006181675	0.001190728
NA19323	NA19323	-0.6882309	-0.1427977	0.06910437	-0.009416928	-0.1034662	0.0567613	0.03258934	-0.002803882	-0.002459242	-0.0002401692
NA19324	NA19324	-0.6235083	-0.1318451	0.1053623	-0.009769767	0.2941271	-0.1346068	-0.08848467	0.01893054	0.01216159	-0.0002422758
NA19327	NA19327	-0.6785571	-0.1405037	0.06693953	-0.0004115068	-0.1078016	0.05592411	0.03489994	-0.0007427514	-0.002582979	0.0002207896
NA19328	NA19328	-0.7005894	-0.1546623	0.08087683	7.237086e-05	-0.1066288	0.06114061	0.03141064	-0.002038869	-0.008431238	-0.005072654
NA19331	NA19331	-0.7018364	-0.1520653	0.07830386	-0.00766361	-0.1115865	0.05930364	0.03832107	0.0007410135	-0.003740394	0.001871518
NA19332	NA19332	-0.7027427	-0.1582335	0.07671566	-0.003586759	-0.1070689	0.06123486	0.03524326	-0.004033893	-0.007367706	0.0009050108
NA19334	NA19334	-0.7021686	-0.1534456	0.07889144	-0.008027273	-0.1142637	0.06245633	0.03736715	-0.001583836	-0.003320125	0.0002513412
NA19338	NA19338	-0.6943294	-0.1516343	0.0712154	-0.001917431	-0.1074357	0.05227019	0.03660503	6.974355e-05	-0.001827549	-0.004376862
NA19346	NA19346	-0.7062862	-0.1545438	0.07989982	-0.005121118	-0.1082199	0.05883313	0.03463313	0.0003934491	-0.00244042	-0.00687121
NA19347	NA19347	-0.7011385	-0.1524232	0.0743583	-0.008230004	-0.1078018	0.06000323	0.03260554	-0.002570534	-0.00809173	-0.00160213
NA19350	NA19350	-0.6944323	-0.151156	0.07663712	-0.008096371	-0.1095368	0.0614691	0.03343286	-0.001552574	-0.008956422	0.005503779
NA19351	NA19351	-0.7056399	-0.1557506	0.07644177	-0.00444226	-0.1076165	0.05955363	0.03121254	-0.001626769	0.003024668	0.002918352
NA19355	NA19355	-0.6905791	-0.1495007	0.08118439	-0.002118405	-0.1061935	0.06149085	0.03420723	-0.001576123	-0.001706355	-0.004190636
NA19360	NA19360	-0.6245739	-0.1283836	0.1050573	-0.01114331	0.293422	-0.1318806	-0.08382014	0.01444455	0.01086556	0.003456076
NA19372	NA19372	-0.629095	-0.1340383	0.1036682	-0.01122571	0.2938472	-0.1306824	-0.08241815	0.009796756	0.01058683	0.002622244
NA19374	NA19374	-0.691215	-0.153009	0.07368236	-0.00683391	-0.1077095	0.06048574	0.03093235	-0.003478802	0.001361336	-0.002057526
NA19375	NA19375	-0.6939797	-0.1489234	0.08255218	-0.008360017	-0.1093348	0.05621787	0.03045266	0.001388391	-0.006320407	-0.0009115517
NA19376	NA19376	-0.7113041	-0.1548688	0.07656735	-0.008792814	-0.1130798	0.06480362	0.03906726	-0.002178987	-0.002285656	-0.003681582
NA19377	NA19377	-0.704569	-0.1503285	0.08150426	-0.0007930624	-0.1056611	0.05932829	0.03640745	-0.004080647	-0.003934534	-0.0006955532
NA19378	NA19378	-0.7034557	-0.1561735	0.08016507	-0.002172854	-0.1061911	0.05862716	0.03352429	-0.005452539	-0.0003225235	-0.007262479
NA19379	NA19379	-0.7022178	-0.1468618	0.07895951	-0.008839483	-0.1115009	0.05537801	0.03474197	-0.0008904205	0.000866404	-0.00217037
NA19380	NA19380	-0.6839245	-0.1481314	0.07047193	-0.002802642	-0.105182	0.05872029	0.03010749	0.005242682	-0.007848866	-0.002379729
NA19383	NA19383	-0.6942405	-0.1522324	0.07729889	-0.00666671	-0.1052437	0.05936761	0.031881	0.001859276	-0.00610427	-0.0005034346
NA19384	NA19384	-0.7160202	-0.1535367	0.08699145	-0.004465149	-0.1082919	0.05963991	0.0346834	-0.005005607	0.001307604	-0.006466129
NA19385	NA19385	-0.6964612	-0.1523007	0.07656983	-0.008005099	-0.1093335	0.06107172	0.03294391	-0.00429862	-0.0007798511	0.002142026
NA19390	NA19390	-0.6939693	-0.1510655	0.08377359	-0.006411521	-0.1066071	0.06146312	0.03132155	-0.00154537	-0.008515412	0.004972357
