FID	IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Super_Pop
NA18977	NA18977	0.09627237	-0.2682629	-0.2981795	0.1505447	0.005845977	-0.0001994116	0.02653244	0.01804999	0.03036148	-0.007021828	EAS
NA18978	NA18978	0.09014233	-0.2630754	-0.299752	0.1526853	0.007257116	-0.001991619	0.0218187	0.01835879	0.03058595	-2.873558e-05	EAS
NA18979	NA18979	0.09516242	-0.2648787	-0.3015143	0.1547483	0.00430077	0.002845668	0.02237193	0.02114472	0.03512445	-0.006308782	EAS
NA18980	NA18980	0.1015107	-0.2587724	-0.2985361	0.1521694	0.001845861	0.005236894	0.02459535	0.01725315	0.02823882	-0.002832081	EAS
NA18981	NA18981	0.09654068	-0.2618133	-0.2996177	0.1542875	0.001203988	0.002160776	0.02869396	0.02110661	0.02786956	-0.004025872	EAS
NA18982	NA18982	0.09617315	-0.2572812	-0.2988763	0.147061	0.003786748	-0.0003560957	0.02783273	0.01191805	0.02682534	-0.0004969875	EAS
NA18983	NA18983	0.09953631	-0.2609426	-0.2911867	0.1496855	-0.0008807588	-0.002548851	0.02359775	0.01623391	0.0315882	-0.001055183	EAS
NA18984	NA18984	0.0934082	-0.2620124	-0.2966999	0.1486966	0.006710835	-0.003485363	0.02980091	0.01637292	0.02417919	-0.003832556	EAS
NA18985	NA18985	0.09816162	-0.2615288	-0.2969273	0.1504318	0.001768047	-0.002605895	0.02427972	0.01907033	0.0231742	-0.003307552	EAS
NA18986	NA18986	0.0924433	-0.2638262	-0.2972297	0.1490347	0.003442429	-0.001639622	0.02358302	0.0242396	0.02606793	-0.004517759	EAS
NA18987	NA18987	0.09957175	-0.2602018	-0.2937533	0.1540696	0.003151389	0.002776366	0.02429112	0.01727657	0.0331042	0.0007131801	EAS
NA18988	NA18988	0.0938541	-0.2610237	-0.3010854	0.1469114	0.007749924	-0.005122395	0.02419042	0.02011158	0.03459642	0.00115359	EAS
NA18989	NA18989	0.09649059	-0.260367	-0.2942164	0.1441616	0.002281681	-0.003694932	0.02433582	0.01936622	0.02795071	-0.00627225	EAS
NA18990	NA18990	0.09259209	-0.2630617	-0.3004071	0.1525041	0.006750379	-0.006530062	0.02656325	0.01948138	0.02340837	0.0002237116	EAS
NA18991	NA18991	0.09927313	-0.260054	-0.2991045	0.15714	0.008302944	0.002472462	0.0282862	0.01998715	0.02932188	-0.006234239	EAS
NA18992	NA18992	0.09789034	-0.2599928	-0.2945053	0.1535992	0.002840609	0.0009517239	0.02854518	0.02022516	0.03209212	-0.0006386144	EAS
NA18993	NA18993	0.09926934	-0.2577687	-0.2948274	0.1521717	0.002967665	0.003827765	0.02082812	0.01740615	0.02394088	-1.556838e-05	EAS
NA18994	NA18994	0.09518386	-0.263357	-0.3010689	0.1550549	0.01038107	0.0003793597	0.02690216	0.01341549	0.02710947	-0.001409239	EAS
NA18995	NA18995	0.1035211	-0.2597724	-0.2949787	0.1513651	0.004398149	0.003503236	0.0331662	0.02201418	0.03068037	-0.002842198	EAS
NA18997	NA18997	0.09469552	-0.265524	-0.3006442	0.1508492	0.002695488	0.0004847836	0.02967035	0.02138553	0.03159938	0.001783797	EAS
NA18998	NA18998	0.09002658	-0.2604492	-0.3003351	0.1510232	0.01018902	-0.001708669	0.02671569	0.0229108	0.03126745	-0.004914544	EAS
NA18999	NA18999	0.09316002	-0.25942	-0.2978783	0.1487824	0.006126332	-0.001196244	0.0306205	0.02001656	0.02438978	0.001108089	EAS
NA19000	NA19000	0.09905738	-0.2606266	-0.2902054	0.1506506	0.001818214	-0.001622262	0.0238702	0.01877261	0.03002209	-0.001406535	EAS
NA19001	NA19001	0.09396897	-0.260448	-0.3012072	0.1536825	0.005849733	0.0003939478	0.0238549	0.01727429	0.0350561	-0.001538636	EAS
NA19002	NA19002	0.09693469	-0.2564844	-0.3038301	0.1450147	0.007075902	0.001023608	0.02240027	0.02076938	0.03245931	-0.006052631	EAS
NA19003	NA19003	0.09738585	-0.2643495	-0.2910875	0.1500593	-0.002366223	-0.002145453	0.02196436	0.01808909	0.0304922	-0.001770989	EAS
NA19004	NA19004	0.1017966	-0.2653316	-0.2955707	0.1475084	0.0007368325	-0.001971649	0.02684428	0.01916297	0.03344895	-0.007559577	EAS
NA19005	NA19005	0.09364009	-0.2646933	-0.2994244	0.1559311	0.005715933	0.001574689	0.02407035	0.01915349	0.02400253	-0.0007246994	EAS
NA19006	NA19006	0.09883452	-0.2649696	-0.2952454	0.1570342	0.0002291615	0.002006644	0.02170798	0.01646914	0.03274639	0.0002401887	EAS
NA19007	NA19007	0.1014721	-0.2610252	-0.2976205	0.1536987	0.0027432	0.003936487	0.02385262	0.01845785	0.03434702	-0.002121207	EAS
NA19009	NA19009	0.1001002	-0.2638537	-0.2960258	0.1531602	0.005019266	-0.002005603	0.02873398	0.0195025	0.03044941	-0.001907642	EAS
NA19010	NA19010	0.1001612	-0.25823	-0.291436	0.156389	0.005225479	0.0005662921	0.0265527	0.0220886	0.03370234	0.00242401	EAS
NA19011	NA19011	0.09537845	-0.2628429	-0.2964773	0.1484187	0.003342808	-0.001572754	0.02296266	0.0192468	0.02066851	-0.004750283	EAS
NA19012	NA19012	0.09967805	-0.259146	-0.2948629	0.14702	0.001625439	0.001831343	0.02474934	0.0200184	0.02922847	-0.004360768	EAS
NA19024	NA19024	-0.6244078	-0.1318703	0.1009498	-0.01467203	0.2891098	-0.1340511	-0.08735108	0.009978401	0.007634568	0.004795536	AFR
NA19036	NA19036	-0.6328529	-0.1384421	0.1055281	-0.01246613	0.2919085	-0.1315329	-0.08275958	0.01741645	0.007058827	0.004756119	AFR
NA19054	NA19054	0.09905362	-0.2635308	-0.2976342	0.1516074	0.005466395	0.001005776	0.01929477	0.02038742	0.02827914	-0.004724472	EAS
NA19055	NA19055	0.1001758	-0.2652796	-0.2972849	0.1548769	0.002637818	-0.002797672	0.02685798	0.01629864	0.03289581	-0.0046202	EAS
NA19056	NA19056	0.09386258	-0.256025	-0.3014931	0.1496116	0.005175909	-0.002447363	0.02788697	0.01691642	0.02868198	-0.002000414	EAS
NA19057	NA19057	0.09684619	-0.2607242	-0.301188	0.1507244	0.00422795	0.0003015964	0.02500844	0.01950891	0.02884431	-0.003995049	EAS
NA19058	NA19058	0.09075822	-0.2581559	-0.2947154	0.1516364	0.006246154	0.004849111	0.02377013	0.01411124	0.02280169	-0.006086701	EAS
NA19059	NA19059	0.1007431	-0.2564321	-0.2915364	0.1465323	0.004432	-0.001191572	0.0254481	0.02010069	0.03226939	-0.00313871	EAS
NA19060	NA19060	0.09720176	-0.2626401	-0.2958386	0.1511259	-0.0002731582	-0.0005243482	0.02153504	0.01755113	0.03167312	-0.001439959	EAS
NA19062	NA19062	0.09675671	-0.2620521	-0.2960148	0.1461611	0.005586269	-0.001450418	0.02238593	0.01939027	0.02490065	-0.01014506	EAS
NA19063	NA19063	0.0961226	-0.2644887	-0.3012401	0.1493683	0.005459793	-0.00567536	0.02935775	0.02228222	0.02815059	-0.00414732	EAS
NA19064	NA19064	0.09705241	-0.2662434	-0.2994437	0.1553869	-4.27335e-05	-0.001844383	0.02503054	0.01553537	0.02862844	-0.002409128	EAS
NA19065	NA19065	0.09620853	-0.2582559	-0.2953168	0.153413	0.001103817	0.0006507005	0.02112982	0.01745557	0.02970017	0.0002206238	EAS
NA19066	NA19066	0.09836677	-0.2606179	-0.2956737	0.1509909	0.001102805	0.002932357	0.02115946	0.014558	0.03132582	-0.00155275	EAS
NA19067	NA19067	0.09653737	-0.2632449	-0.3024173	0.1594118	0.007307442	0.00218111	0.02746308	0.02256187	0.02391602	-0.00397351	EAS
NA19068	NA19068	0.1069281	-0.2594518	-0.2972647	0.1544584	-1.452525e-05	-0.002380866	0.0250183	0.01185721	0.02733664	-0.001556588	EAS
NA19070	NA19070	0.09505778	-0.2591301	-0.2945684	0.1490471	0.006048291	-0.001958606	0.02718708	0.02611747	0.03244703	-0.005692473	EAS
NA19072	NA19072	0.09926526	-0.2600494	-0.2981847	0.1526994	0.005259268	0.002129425	0.03025508	0.01074567	0.02817821	-0.004190408	EAS
NA19074	NA19074	0.09893501	-0.2681682	-0.2962567	0.1534009	0.003638388	-0.003034213	0.02681891	0.01934849	0.02870289	-0.004308727	EAS
NA19075	NA19075	0.1033543	-0.2580237	-0.2924145	0.1557887	0.008269627	0.006851584	0.02487212	0.01528711	0.0258857	0.001832808	EAS
NA19076	NA19076	0.1013216	-0.2600563	-0.3042014	0.1541556	0.004264353	0.004618386	0.02962855	0.02021867	0.02725104	-0.004446385	EAS
NA19077	NA19077	0.100144	-0.2599008	-0.2981031	0.1542355	0.003766613	0.001498635	0.02437554	0.01544879	0.02588745	-0.002641216	EAS
NA19078	NA19078	0.09872532	-0.2607598	-0.293267	0.1501139	0.002058572	0.002556095	0.02885139	0.01480619	0.02332227	-0.006559237	EAS
NA19079	NA19079	0.1001475	-0.2666269	-0.2952538	0.1497668	0.001715911	-0.008452692	0.02391314	0.02263685	0.02714067	-0.006041034	EAS
NA19080	NA19080	0.09545107	-0.2680102	-0.3018719	0.1533841	0.005943206	0.001048205	0.0253005	0.01879607	0.03083573	-0.00320083	EAS
NA19081	NA19081	0.09557488	-0.2613021	-0.2961517	0.1496954	0.004881367	-0.004144469	0.02534982	0.02084631	0.03609501	-0.004300104	EAS
NA19082	NA19082	0.09461946	-0.2591197	-0.3031622	0.1544793	0.005901992	0.001365474	0.02619648	0.02113965	0.02549286	0.0002793849	EAS
NA19083	NA19083	0.09815423	-0.2628167	-0.2941266	0.1532935	0.008834166	-0.003099566	0.02398465	0.01926156	0.02807198	-0.001578413	EAS
NA19084	NA19084	0.1028357	-0.2647195	-0.2979687	0.1538229	0.005664264	0.004508937	0.0253601	0.01604605	0.03169444	-0.001628075	EAS
NA19085	NA19085	0.09802195	-0.262162	-0.2979653	0.1443916	-0.0037826	-0.005778599	0.02803758	0.01771349	0.02941942	-0.002671092	EAS
NA19086	NA19086	0.09951329	-0.2619813	-0.296971	0.1596526	0.004605044	-0.003478596	0.02544997	0.01809802	0.02989476	0.0004544948	EAS
NA19087	NA19087	0.10053	-0.2621973	-0.3006219	0.1565072	0.004233869	-0.000429541	0.02113151	0.01575624	0.03152743	-0.003767929	EAS
NA19088	NA19088	0.09804584	-0.2635658	-0.3005179	0.1588998	0.005956002	0.003834471	0.02349475	0.02178573	0.03356559	0.0004588575	EAS
NA19089	NA19089	0.09829938	-0.2637985	-0.2960821	0.1497393	0.003687481	-0.002368103	0.02301744	0.02394778	0.03201693	-0.0102709	EAS
NA19090	NA19090	0.09205656	-0.2621877	-0.3025283	0.1536234	0.004655692	0.004330325	0.0257725	0.02209139	0.02834917	-0.007603355	EAS
NA19091	NA19091	0.09828771	-0.2595217	-0.2987624	0.1565048	0.002539816	-0.0006077267	0.02733064	0.02280061	0.03025916	-0.003390125	EAS
NA19092	NA19092	-0.6652417	-0.150545	0.1179083	-0.006946987	0.3157307	-0.1536312	-0.09949348	0.01693009	0.01432569	-0.0003203247	AFR
NA19093	NA19093	-0.6609725	-0.1515487	0.1215441	-0.006172763	0.3121478	-0.1565628	-0.09358008	0.02011785	0.01206923	0.003423682	AFR
NA19095	NA19095	-0.6657877	-0.1501591	0.1227118	-0.008849707	0.3176843	-0.1568991	-0.1005856	0.02036057	0.01494619	0.004969012	AFR
NA19096	NA19096	-0.6579125	-0.1507437	0.1259473	-0.01106386	0.3115582	-0.1611429	-0.09523185	0.01741867	0.01518257	0.002604633	AFR
NA19102	NA19102	-0.6633268	-0.1478473	0.1241357	-0.008794505	0.3146582	-0.1558691	-0.09318111	0.01578708	0.01257561	0.002111242	AFR
NA19107	NA19107	-0.6625346	-0.1486504	0.1253088	-0.01004615	0.3121826	-0.1542445	-0.094271	0.01596205	0.01788912	0.00569463	AFR
NA19108	NA19108	-0.6699824	-0.1469875	0.1228112	-0.008059538	0.3109483	-0.1557967	-0.09813324	0.01805243	0.01181293	0.003966667	AFR
NA19114	NA19114	-0.6647441	-0.1491322	0.1241526	-0.01158874	0.3140587	-0.1520862	-0.09260078	0.01918057	0.01311974	0.005715234	AFR
NA19116	NA19116	-0.656781	-0.1489106	0.1207536	-0.007687119	0.3159389	-0.1524684	-0.09785252	0.02068844	0.01310582	0.002203691	AFR
NA19119	NA19119	-0.6662239	-0.1529896	0.1233522	-0.01095983	0.3136452	-0.1622911	-0.09642699	0.020096	0.0111585	0.0004680722	AFR
NA19121	NA19121	-0.6657588	-0.1491287	0.1240905	-0.004587403	0.3109455	-0.1535824	-0.09608753	0.02193871	0.01119554	0.001247908	AFR
NA19129	NA19129	-0.6621195	-0.1486064	0.1228546	-0.01321342	0.3100162	-0.1538508	-0.09502813	0.01785633	0.01717513	9.962985e-05	AFR
NA19130	NA19130	-0.6680615	-0.1514513	0.1161982	-0.005587722	0.3095811	-0.1538906	-0.1018931	0.02358043	0.01375483	-0.002547164	AFR
NA19137	NA19137	-0.661994	-0.145651	0.1180708	-0.01383616	0.3153782	-0.1561119	-0.09152812	0.01582365	0.01282721	-0.003211228	AFR
NA19138	NA19138	-0.6643722	-0.1478832	0.1244118	-0.007117526	0.3129985	-0.1565323	-0.1017425	0.01195331	0.0103117	0.006061707	AFR
NA19141	NA19141	-0.6581604	-0.1448904	0.1229263	-0.01215004	0.3122362	-0.1607516	-0.09733004	0.01564703	0.0119342	-0.0007478823	AFR
NA19143	NA19143	-0.6632707	-0.1454161	0.1245409	-0.006634638	0.3118521	-0.1548802	-0.09592391	0.01359664	0.01517966	0.004256414	AFR
NA19144	NA19144	-0.6613394	-0.145531	0.1252314	-0.00930843	0.3169624	-0.1550079	-0.09660374	0.0181838	0.0179762	-0.0001161298	AFR
NA19146	NA19146	-0.6657522	-0.1506848	0.1253181	-0.009731208	0.3129572	-0.1612007	-0.09564321	0.01887367	0.01885569	-0.0009103301	AFR
NA19147	NA19147	-0.6658597	-0.1525824	0.1219884	-0.009124435	0.313748	-0.1581993	-0.09788037	0.01658457	0.01167492	-1.201864e-06	AFR
NA19149	NA19149	-0.6724893	-0.1518057	0.1217751	-0.005203882	0.3187794	-0.1603481	-0.09382124	0.01688341	0.01648398	0.003285585	AFR
NA19152	NA19152	-0.6615767	-0.147927	0.1150429	-0.008261303	0.3118101	-0.1600522	-0.09300334	0.01850306	0.01445911	0.006972082	AFR
NA19153	NA19153	-0.6570855	-0.1482099	0.1212855	-0.008035149	0.3104173	-0.1558732	-0.09524884	0.01694112	0.01697249	0.003004308	AFR
NA19159	NA19159	-0.6589794	-0.149137	0.1205833	-0.009493492	0.3113375	-0.159361	-0.09676654	0.013541	0.01361073	0.0008598221	AFR
NA19160	NA19160	-0.6619679	-0.1499059	0.1237788	-0.007977741	0.3153354	-0.1576241	-0.1015105	0.01747432	0.01561952	0.002594674	AFR
NA19171	NA19171	-0.6593968	-0.1454588	0.1255865	-0.008490592	0.3117183	-0.1506336	-0.09929548	0.01285959	0.00904226	0.007346827	AFR
NA19172	NA19172	-0.6642227	-0.1469472	0.1262805	-0.009224546	0.3149129	-0.1559878	-0.09750057	0.0180011	0.01763029	-0.001842142	AFR
NA19175	NA19175	-0.6652997	-0.1533074	0.1255486	-0.01131911	0.3168605	-0.1546964	-0.09882967	0.0163718	0.01436793	0.002741789	AFR
NA19184	NA19184	-0.6641454	-0.1511728	0.1238125	-0.005934551	0.3132492	-0.1608628	-0.09956244	0.01434464	0.009800381	-0.002214112	AFR
NA19185	NA19185	-0.6681074	-0.1516558	0.1250606	-0.01083096	0.3138743	-0.1551457	-0.09007406	0.01998631	0.01648144	0.001972149	AFR
NA19197	NA19197	-0.6593872	-0.146525	0.1196428	-0.006985276	0.3104306	-0.157218	-0.09805598	0.01680045	0.01345132	0.002917892	AFR
NA19198	NA19198	-0.6659733	-0.1540433	0.1232713	-0.004133905	0.3122027	-0.1571814	-0.09672977	0.02260727	0.007436253	0.004330234	AFR
NA19200	NA19200	-0.6601684	-0.1512797	0.1269675	-0.005604546	0.3130512	-0.1612378	-0.0964209	0.01719209	0.01889646	0.004930816	AFR
NA19201	NA19201	-0.6686422	-0.1463817	0.1285433	-0.008103015	0.3171735	-0.1565159	-0.1015072	0.02347478	0.01618825	0.0007437936	AFR
NA19204	NA19204	-0.6592027	-0.1542465	0.1259271	-0.003977022	0.3089663	-0.1583891	-0.0968558	0.01995284	0.01272419	-0.0004338402	AFR
NA19206	NA19206	-0.6625846	-0.1515182	0.1234334	-0.00746481	0.3148063	-0.1578659	-0.09740363	0.01707636	0.0143231	0.002814253	AFR
NA19207	NA19207	-0.669758	-0.1527895	0.1221733	-0.00470511	0.3122357	-0.1577331	-0.1008746	0.01490531	0.01342266	-0.000647041	AFR
NA19209	NA19209	-0.6637442	-0.1494057	0.1221511	-0.00609153	0.3157555	-0.156927	-0.1000173	0.01668102	0.008811005	0.002394186	AFR
NA19210	NA19210	-0.6632799	-0.1466151	0.12015	-0.01107231	0.3169195	-0.1584356	-0.09736477	0.01669385	0.01673506	-0.004558725	AFR
NA19222	NA19222	-0.6624701	-0.1510898	0.1238461	-0.005050424	0.3128397	-0.1525581	-0.0983693	0.01894275	0.01586569	0.00781636	AFR
NA19223	NA19223	-0.6642054	-0.1473037	0.1224003	-0.004798728	0.3144123	-0.1589521	-0.0987008	0.01098227	0.01691354	0.005333636	AFR
NA19225	NA19225	-0.6550123	-0.1508765	0.1246932	-0.005601419	0.3133242	-0.1594355	-0.09687178	0.01969809	0.01109057	-0.0007492376	AFR
NA19238	NA19238	-0.6611958	-0.1503028	0.1238159	-0.007535354	0.3096704	-0.1559394	-0.09390778	0.01724886	0.01550436	0.0006115247	AFR
NA19239	NA19239	-0.6680936	-0.1495226	0.1259599	-0.004072081	0.3173664	-0.1537377	-0.1006125	0.01996205	0.0143275	0.004024709	AFR
NA19324	NA19324	-0.6235083	-0.1318451	0.1053623	-0.009769767	0.2941271	-0.1346068	-0.08848467	0.01893054	0.01216159	-0.0002422758	AFR
NA19360	NA19360	-0.6245739	-0.1283836	0.1050573	-0.01114331	0.293422	-0.1318806	-0.08382014	0.01444455	0.01086556	0.003456076	AFR
NA19372	NA19372	-0.629095	-0.1340383	0.1036682	-0.01122571	0.2938472	-0.1306824	-0.08241815	0.009796756	0.01058683	0.002622244	AFR
NA19436	NA19436	-0.6238179	-0.1317386	0.1076951	-0.01009678	0.2888873	-0.135917	-0.08597829	0.0110327	0.007962955	0.007460791	AFR
NA19440	NA19440	-0.6229009	-0.1285079	0.1064455	-0.008661897	0.2940066	-0.1304855	-0.08575111	0.01312845	0.01142617	0.002416925	AFR
NA19445	NA19445	-0.6180798	-0.1277539	0.1056818	-0.006029775	0.2938863	-0.1361829	-0.09022729	0.01768603	0.008563304	0.002803854	AFR
NA19457	NA19457	-0.6254838	-0.1305857	0.1053695	-0.01092045	0.2909055	-0.1343286	-0.08197575	0.01624467	0.008303065	0.004202163	AFR
NA19462	NA19462	-0.6337477	-0.1402273	0.1107223	-0.008196214	0.293207	-0.1373202	-0.09011844	0.01623305	0.006340526	0.004988979	AFR
NA19728	NA19728	0.2142671	-0.1778366	0.131619	-0.05442373	-0.2033861	-0.09141798	-0.07698588	0.02662193	0.01493659	-0.0004263309	AMR
NA19731	NA19731	0.2249876	-0.1959793	0.1421173	-0.05451241	-0.2173488	-0.1021628	-0.07522159	0.02452511	0.01222299	-0.0001975137	AMR
NA19732	NA19732	0.2258239	-0.1892385	0.1444518	-0.05378907	-0.2177475	-0.09885838	-0.08019528	0.02159998	0.01588906	0.003167729	AMR
NA20291	NA20291	-0.6318676	-0.1337252	0.1161982	-0.01237375	0.2998565	-0.1438806	-0.09171783	0.01628548	0.01488592	0.005262301	AFR
NA20298	NA20298	-0.6023155	-0.1233062	0.1089292	-0.01156552	0.2874559	-0.1291235	-0.0868417	0.01629878	0.01194222	0.002224742	AFR
NA20502	NA20502	-0.01924046	0.2467745	-0.04454531	-0.05049988	0.04412016	0.1842039	-0.03740323	0.01788668	0.01916567	0.003742056	EUR
NA20503	NA20503	-0.01568126	0.2471639	-0.03924887	-0.05578402	0.04306739	0.1823201	-0.03619224	0.01595552	0.01713793	0.007220241	EUR
NA20504	NA20504	-0.01504238	0.2393431	-0.04830075	-0.05196611	0.03956094	0.1829923	-0.03823586	0.0118254	0.01734997	0.005686826	EUR
NA20505	NA20505	-0.01818405	0.2477542	-0.03683227	-0.05338451	0.03851335	0.1829251	-0.03693011	0.02161674	0.02248653	0.006573673	EUR
NA20506	NA20506	-0.01674981	0.2434687	-0.04209909	-0.05470999	0.04486616	0.1819183	-0.0356622	0.02145842	0.01709416	0.0007387828	EUR
NA20507	NA20507	-0.01797308	0.244018	-0.0393289	-0.05677507	0.04892707	0.1834804	-0.03248478	0.01591142	0.01732863	-0.001034972	EUR
NA20508	NA20508	-0.01836223	0.2443034	-0.04142484	-0.05701049	0.03835065	0.1764946	-0.03832166	0.01982232	0.01763333	0.0008339387	EUR
NA20509	NA20509	-0.01913214	0.2434699	-0.04144483	-0.05406723	0.03981997	0.1802067	-0.03745762	0.02176244	0.01893294	0.004454089	EUR
NA20510	NA20510	-0.01862576	0.23963	-0.03885086	-0.05229505	0.04278974	0.1812133	-0.03638772	0.02121261	0.01176502	0.00664936	EUR
NA20511	NA20511	-0.01699524	0.2392379	-0.04523043	-0.05414164	0.04379476	0.1819328	-0.03861538	0.01727828	0.01515272	0.002630931	EUR
NA20512	NA20512	-0.01461961	0.2490992	-0.04454016	-0.04961056	0.03989861	0.1848887	-0.03601497	0.02008095	0.01747471	0.00108293	EUR
NA20513	NA20513	-0.02260252	0.2397901	-0.0416377	-0.04612139	0.0406466	0.1782295	-0.03739973	0.01860778	0.0169053	0.001427651	EUR
NA20514	NA20514	-0.02023994	0.2428449	-0.04788513	-0.05181941	0.03575544	0.1865266	-0.03456698	0.01733025	0.01753187	0.00982934	EUR
NA20515	NA20515	-0.01348637	0.2464018	-0.04474405	-0.05577878	0.04329879	0.1836556	-0.03873213	0.02670368	0.01807892	0.007657165	EUR
NA20516	NA20516	-0.01439306	0.2412372	-0.04467857	-0.04495635	0.0449845	0.1833881	-0.03819589	0.02003276	0.0142159	0.008756933	EUR
NA20517	NA20517	-0.01860332	0.2455345	-0.0412197	-0.04911185	0.03797908	0.1850831	-0.03965152	0.01890088	0.01438685	0.002320697	EUR
NA20518	NA20518	-0.01554993	0.2450056	-0.03750133	-0.05103718	0.04166068	0.1886127	-0.03628197	0.01984318	0.01578398	0.002564452	EUR
NA20519	NA20519	-0.02034182	0.2442239	-0.03787035	-0.04945865	0.04293867	0.1800514	-0.03743392	0.0197049	0.01614176	0.008105971	EUR
NA20520	NA20520	-0.01989839	0.2436092	-0.04486005	-0.04869849	0.04457204	0.1789352	-0.0365625	0.01946824	0.01031612	0.003429345	EUR
NA20521	NA20521	-0.02173267	0.2472192	-0.03916221	-0.05186074	0.04456746	0.1900767	-0.0359756	0.01689588	0.0167408	0.00627759	EUR
NA20522	NA20522	-0.01910238	0.2430539	-0.0430673	-0.0546481	0.03939705	0.179014	-0.0398514	0.01523313	0.01517043	0.0007745324	EUR
NA20524	NA20524	-0.01863168	0.2459022	-0.04523706	-0.04838739	0.04069944	0.1876086	-0.0395017	0.01827267	0.01554546	0.001457027	EUR
NA20525	NA20525	-0.02037928	0.244909	-0.04388266	-0.05520818	0.04507038	0.1828345	-0.0398348	0.02297578	0.01752059	0.005284705	EUR
NA20527	NA20527	-0.01212786	0.2439844	-0.03821147	-0.04705226	0.03890466	0.1775811	-0.04189011	0.01809672	0.0176711	0.006982187	EUR
NA20528	NA20528	-0.02225546	0.2379807	-0.04596902	-0.04766973	0.04461302	0.1781177	-0.03649813	0.0186587	0.01386639	0.002906381	EUR
NA20529	NA20529	-0.01617391	0.2465636	-0.04215125	-0.04645602	0.042225	0.182873	-0.03989341	0.02401782	0.0122703	0.003143183	EUR
NA20530	NA20530	-0.0192272	0.2413924	-0.04202511	-0.04900744	0.04230453	0.1874249	-0.03945073	0.0177123	0.01607893	0.00199344	EUR
NA20531	NA20531	-0.02163842	0.2430506	-0.04120272	-0.04830894	0.04306802	0.1865511	-0.03630686	0.02054402	0.01540193	0.002663352	EUR
NA20532	NA20532	-0.02207664	0.2400837	-0.03853403	-0.04942219	0.04073816	0.1860088	-0.03508633	0.01802947	0.02096454	0.002291476	EUR
NA20533	NA20533	-0.0157814	0.2415555	-0.0428596	-0.05307015	0.04121696	0.1897882	-0.03819177	0.01947437	0.01456038	0.001878952	EUR
NA20534	NA20534	-0.0148342	0.2408287	-0.0391299	-0.052274	0.04197011	0.1861917	-0.03523372	0.01997631	0.01427815	0.01225533	EUR
NA20535	NA20535	-0.02071767	0.2441662	-0.03915688	-0.04678223	0.04097393	0.190538	-0.04213482	0.01990919	0.01598781	-0.001971755	EUR
NA20536	NA20536	-0.01834607	0.242965	-0.04288378	-0.04905116	0.03945942	0.189376	-0.03827954	0.02334331	0.01851153	-0.0007972693	EUR
NA20538	NA20538	-0.01550006	0.2410693	-0.03980503	-0.04735514	0.04786964	0.1831737	-0.04296032	0.01988133	0.01878077	0.006048127	EUR
NA20539	NA20539	-0.02052472	0.2483094	-0.03797772	-0.05224668	0.04279034	0.1860593	-0.03903716	0.01554499	0.01995789	0.001067445	EUR
NA20540	NA20540	-0.01542686	0.2431625	-0.03856986	-0.05477863	0.03647875	0.1837032	-0.03845824	0.01906403	0.02127266	0.005350313	EUR
NA20541	NA20541	-0.0183477	0.2510411	-0.04061648	-0.04655445	0.04638248	0.1819131	-0.04002389	0.02372256	0.01669078	-0.004035101	EUR
NA20542	NA20542	-0.01769563	0.2456016	-0.04632459	-0.04878294	0.0401712	0.1782361	-0.03752427	0.01992523	0.0164594	0.006239393	EUR
NA20543	NA20543	-0.02226932	0.2458055	-0.04145339	-0.04954953	0.04465869	0.1825178	-0.03592334	0.02254219	0.01665051	0.001890145	EUR
NA20544	NA20544	-0.01783542	0.2430926	-0.03890466	-0.05419463	0.04375159	0.1812257	-0.03982114	0.02548882	0.01603916	0.003367171	EUR
NA20581	NA20581	-0.01466554	0.2474027	-0.03914216	-0.04533844	0.0395062	0.183869	-0.04051954	0.02131427	0.01563988	0.004103156	EUR
NA20582	NA20582	-0.02116512	0.2450726	-0.03806878	-0.04887889	0.03893574	0.1896422	-0.04098609	0.02034361	0.01269049	0.006896855	EUR
NA20585	NA20585	-0.01854718	0.2437367	-0.0418338	-0.04484821	0.04090018	0.1783012	-0.03831266	0.01694941	0.01496207	0.00490935	EUR
NA20586	NA20586	-0.01865187	0.249712	-0.03851129	-0.04840556	0.0422131	0.1854994	-0.0390298	0.02194145	0.007902448	0.005889089	EUR
NA20587	NA20587	-0.02013967	0.2430556	-0.03526563	-0.04613943	0.04308974	0.1882027	-0.03547422	0.01960081	0.0219278	0.00517135	EUR
NA20588	NA20588	-0.01777624	0.2434427	-0.03947659	-0.04580083	0.04380427	0.1847704	-0.0373446	0.01606424	0.01851326	0.003453318	EUR
NA20589	NA20589	-0.02050562	0.2454508	-0.03937583	-0.05294972	0.04198502	0.1866979	-0.03262578	0.02128804	0.01928076	0.003420232	EUR
NA20752	NA20752	-0.0168922	0.2488369	-0.04255667	-0.05466559	0.04543575	0.184299	-0.03774037	0.02247331	0.01712294	0.006329417	EUR
NA20753	NA20753	-0.01623674	0.2419527	-0.0416686	-0.04657706	0.04334243	0.1832745	-0.03759449	0.02084101	0.01582173	0.006701512	EUR
NA20754	NA20754	-0.01539364	0.23827	-0.03917175	-0.05119522	0.03616662	0.1792008	-0.04290946	0.02256566	0.01888998	0.001675789	EUR
NA20755	NA20755	-0.02056521	0.2504345	-0.04414953	-0.05339399	0.04705396	0.1840767	-0.03644745	0.01773474	0.01616985	0.00674423	EUR
